Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
MARLBOROUGH SCHOOL51710,MARLBOROUGH SCHOOL,Los Angeles,Los Angeles,Adm,32,30,,
MARLBOROUGH SCHOOL51710,MARLBOROUGH SCHOOL,Los Angeles,Los Angeles,Enr,6,6,,
MARY STAR OF THE SEA HIGH SCH53200,MARY STAR OF THE SEA HIGH SCH,San Pedro,Los Angeles,App,46,21,25,
MARY STAR OF THE SEA HIGH SCH53200,MARY STAR OF THE SEA HIGH SCH,San Pedro,Los Angeles,Adm,30,15,15,
MARY STAR OF THE SEA HIGH SCH53200,MARY STAR OF THE SEA HIGH SCH,San Pedro,Los Angeles,Enr,13,7,6,
MARYMOUNT HIGH SCHOOL51715,MARYMOUNT HIGH SCHOOL,Los Angeles,Los Angeles,App,54,54,,
MARYMOUNT HIGH SCHOOL51715,MARYMOUNT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,31,31,,
MARYMOUNT HIGH SCHOOL51715,MARYMOUNT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,11,11,,
MATER DEI CATHOLIC HIGH SCHOOL51244,MATER DEI CATHOLIC HIGH SCHOOL,Chula Vista,San Diego,App,74,35,38,
MATER DEI CATHOLIC HIGH SCHOOL51244,MATER DEI CATHOLIC HIGH SCHOOL,Chula Vista,San Diego,Adm,45,19,26,
MATER DEI CATHOLIC HIGH SCHOOL51244,MATER DEI CATHOLIC HIGH SCHOOL,Chula Vista,San Diego,Enr,19,14,5,
MATER DEI HIGH SCHOOL53240,MATER DEI HIGH SCHOOL,Santa Ana,Orange,App,258,142,116,
MATER DEI HIGH SCHOOL53240,MATER DEI HIGH SCHOOL,Santa Ana,Orange,Adm,142,80,62,
MATER DEI HIGH SCHOOL53240,MATER DEI HIGH SCHOOL,Santa Ana,Orange,Enr,76,42,34,
MAYBECK HIGH SCHOOL52218,MAYBECK HIGH SCHOOL,Berkeley,Alameda,App,12,8,,
MAYBECK HIGH SCHOOL52218,MAYBECK HIGH SCHOOL,Berkeley,Alameda,Adm,8,5,,
MAYBECK HIGH SCHOOL52218,MAYBECK HIGH SCHOOL,Berkeley,Alameda,Enr,3,3,,
MAYFIELD SENIOR SCHOOL52395,MAYFIELD SENIOR SCHOOL,Pasadena,Los Angeles,App,57,56,,
MAYFIELD SENIOR SCHOOL52395,MAYFIELD SENIOR SCHOOL,Pasadena,Los Angeles,Adm,26,25,,
MAYFIELD SENIOR SCHOOL52395,MAYFIELD SENIOR SCHOOL,Pasadena,Los Angeles,Enr,6,5,,
MENLO SCHOOL51960,MENLO SCHOOL,Atherton,San Mateo,App,90,39,50,
MENLO SCHOOL51960,MENLO SCHOOL,Atherton,San Mateo,Adm,54,24,30,
MENLO SCHOOL51960,MENLO SCHOOL,Atherton,San Mateo,Enr,9,3,6,
MERCY HIGH SCHOOL50415,MERCY HIGH SCHOOL,Burlingame,San Mateo,App,35,34,,
MERCY HIGH SCHOOL50415,MERCY HIGH SCHOOL,Burlingame,San Mateo,Adm,23,22,,
MERCY HIGH SCHOOL50415,MERCY HIGH SCHOOL,Burlingame,San Mateo,Enr,11,11,,
MERCY HIGH SCHOOL52975,MERCY HIGH SCHOOL,San Francisco,San Francisco,App,41,41,,
MERCY HIGH SCHOOL52975,MERCY HIGH SCHOOL,San Francisco,San Francisco,Adm,23,23,,
MERCY HIGH SCHOOL52975,MERCY HIGH SCHOOL,San Francisco,San Francisco,Enr,13,13,,
MIDLAND SCHOOL51865,MIDLAND SCHOOL,Los Olivos,Santa Barbara,App,11,,,
MIDLAND SCHOOL51865,MIDLAND SCHOOL,Los Olivos,Santa Barbara,Adm,6,4,,
MIDLAND SCHOOL51865,MIDLAND SCHOOL,Los Olivos,Santa Barbara,Enr,4,,,
MILKEN COMMUNITY SCHOOL51727,MILKEN COMMUNITY SCHOOL,Los Angeles,Los Angeles,App,68,34,34,
MILKEN COMMUNITY SCHOOL51727,MILKEN COMMUNITY SCHOOL,Los Angeles,Los Angeles,Adm,41,19,22,
MILKEN COMMUNITY SCHOOL51727,MILKEN COMMUNITY SCHOOL,Los Angeles,Los Angeles,Enr,11,4,7,
MISSION COLLEGE PREP CATH HS53140,MISSION COLLEGE PREP CATH HS,San Luis Obispo,San Luis Obispo,App,36,16,18,
MISSION COLLEGE PREP CATH HS53140,MISSION COLLEGE PREP CATH HS,San Luis Obispo,San Luis Obispo,Adm,21,11,9,
MISSION COLLEGE PREP CATH HS53140,MISSION COLLEGE PREP CATH HS,San Luis Obispo,San Luis Obispo,Enr,13,7,5,
MODESTO CHRISTIAN HS51990,MODESTO CHRISTIAN HS,Modesto,Stanislaus,App,8,,6,
MODESTO CHRISTIAN HS51990,MODESTO CHRISTIAN HS,Modesto,Stanislaus,Adm,6,,4,
MODESTO CHRISTIAN HS51990,MODESTO CHRISTIAN HS,Modesto,Stanislaus,Enr,4,,3,
MONTE VISTA CHRISTIAN HS53705,MONTE VISTA CHRISTIAN HS,Watsonville,Santa Cruz,App,63,27,34,
MONTE VISTA CHRISTIAN HS53705,MONTE VISTA CHRISTIAN HS,Watsonville,Santa Cruz,Adm,35,14,19,
MONTE VISTA CHRISTIAN HS53705,MONTE VISTA CHRISTIAN HS,Watsonville,Santa Cruz,Enr,20,8,12,
MONTEREY BAY ACADEMY53700,MONTEREY BAY ACADEMY,La Selva Beach,Santa Cruz,App,13,,10,
MONTEREY BAY ACADEMY53700,MONTEREY BAY ACADEMY,La Selva Beach,Santa Cruz,Adm,7,,5,
MONTEREY BAY ACADEMY53700,MONTEREY BAY ACADEMY,La Selva Beach,Santa Cruz,Enr,3,,3,
MOREAU CATHOLIC HIGH SCHOOL51156,MOREAU CATHOLIC HIGH SCHOOL,Hayward,Alameda,App,125,66,59,
MOREAU CATHOLIC HIGH SCHOOL51156,MOREAU CATHOLIC HIGH SCHOOL,Hayward,Alameda,Adm,81,41,40,
MOREAU CATHOLIC HIGH SCHOOL51156,MOREAU CATHOLIC HIGH SCHOOL,Hayward,Alameda,Enr,35,20,15,
MOUNT MADONNA SCHOOL53711,MOUNT MADONNA SCHOOL,Watsonville,Santa Cruz,App,6,,5,
MOUNTAIN VIEW ACADEMY52065,MOUNTAIN VIEW ACADEMY,Mountain View,Santa Clara,App,11,,7,
MOUNTAIN VIEW ACADEMY52065,MOUNTAIN VIEW ACADEMY,Mountain View,Santa Clara,Adm,8,3,5,
MOUNTAIN VIEW ACADEMY52065,MOUNTAIN VIEW ACADEMY,Mountain View,Santa Clara,Enr,5,,3,
NEW COVENANT ACADEMY51729,NEW COVENANT ACADEMY,Los Angeles,Los Angeles,App,16,7,9,
NEW COVENANT ACADEMY51729,NEW COVENANT ACADEMY,Los Angeles,Los Angeles,Adm,14,6,8,
NEW COVENANT ACADEMY51729,NEW COVENANT ACADEMY,Los Angeles,Los Angeles,Enr,6,,4,
NEW ROADS SCHOOL53287,NEW ROADS SCHOOL,Santa Monica,Los Angeles,App,25,14,11,
NEW ROADS SCHOOL53287,NEW ROADS SCHOOL,Santa Monica,Los Angeles,Adm,14,9,5,
NEW ROADS SCHOOL53287,NEW ROADS SCHOOL,Santa Monica,Los Angeles,Enr,5,3,,
NOTRE DAME ACADEMY51730,NOTRE DAME ACADEMY,Los Angeles,Los Angeles,App,56,56,,
NOTRE DAME ACADEMY51730,NOTRE DAME ACADEMY,Los Angeles,Los Angeles,Adm,37,37,,
NOTRE DAME ACADEMY51730,NOTRE DAME ACADEMY,Los Angeles,Los Angeles,Enr,17,17,,
NOTRE DAME HIGH SCHOOL50275,NOTRE DAME HIGH SCHOOL,Belmont,San Mateo,App,55,55,,
NOTRE DAME HIGH SCHOOL50275,NOTRE DAME HIGH SCHOOL,Belmont,San Mateo,Adm,32,32,,
NOTRE DAME HIGH SCHOOL50275,NOTRE DAME HIGH SCHOOL,Belmont,San Mateo,Enr,13,13,,
NOTRE DAME HIGH SCHOOL52663,NOTRE DAME HIGH SCHOOL,Riverside,Riverside,App,68,31,36,
NOTRE DAME HIGH SCHOOL52663,NOTRE DAME HIGH SCHOOL,Riverside,Riverside,Adm,32,14,17,
NOTRE DAME HIGH SCHOOL52663,NOTRE DAME HIGH SCHOOL,Riverside,Riverside,Enr,15,7,8,
NOTRE DAME HIGH SCHOOL52748,NOTRE DAME HIGH SCHOOL,Salinas,Monterey,App,15,15,,
NOTRE DAME HIGH SCHOOL52748,NOTRE DAME HIGH SCHOOL,Salinas,Monterey,Adm,10,10,,
NOTRE DAME HIGH SCHOOL52748,NOTRE DAME HIGH SCHOOL,Salinas,Monterey,Enr,6,6,,
NOTRE DAME HIGH SCHOOL53095,NOTRE DAME HIGH SCHOOL,San Jose,Santa Clara,App,107,104,,
NOTRE DAME HIGH SCHOOL53095,NOTRE DAME HIGH SCHOOL,San Jose,Santa Clara,Adm,73,72,,
NOTRE DAME HIGH SCHOOL53095,NOTRE DAME HIGH SCHOOL,San Jose,Santa Clara,Enr,32,32,,
NOTRE DAME HIGH SCHOOL53370,NOTRE DAME HIGH SCHOOL,Sherman Oaks,Los Angeles,App,145,90,55,
NOTRE DAME HIGH SCHOOL53370,NOTRE DAME HIGH SCHOOL,Sherman Oaks,Los Angeles,Adm,74,48,26,
NOTRE DAME HIGH SCHOOL53370,NOTRE DAME HIGH SCHOOL,Sherman Oaks,Los Angeles,Enr,35,24,11,
NUEVA SCHOOL51213,NUEVA SCHOOL,San Mateo,San Mateo,App,41,17,24,
NUEVA SCHOOL51213,NUEVA SCHOOL,San Mateo,San Mateo,Adm,22,10,12,
NUEVA SCHOOL51213,NUEVA SCHOOL,San Mateo,San Mateo,Enr,4,,4,
OAK GROVE SCHOOL52261,OAK GROVE SCHOOL,Ojai,Ventura,App,9,6,,
OAK GROVE SCHOOL52261,OAK GROVE SCHOOL,Ojai,Ventura,Adm,7,5,,
OAKS CHRISTIAN SCHOOL53746,OAKS CHRISTIAN SCHOOL,Westlake Village,Ventura,App,86,46,39,
OAKS CHRISTIAN SCHOOL53746,OAKS CHRISTIAN SCHOOL,Westlake Village,Ventura,Adm,41,26,15,
OAKS CHRISTIAN SCHOOL53746,OAKS CHRISTIAN SCHOOL,Westlake Village,Ventura,Enr,17,10,7,
OAKWOOD SCHOOL52042,OAKWOOD SCHOOL,Morgan Hill,Santa Clara,App,17,11,6,
OAKWOOD SCHOOL52042,OAKWOOD SCHOOL,Morgan Hill,Santa Clara,Adm,12,7,5,
OAKWOOD SCHOOL52146,OAKWOOD SCHOOL,North Hollywood,Los Angeles,App,41,23,18,
OAKWOOD SCHOOL52146,OAKWOOD SCHOOL,North Hollywood,Los Angeles,Adm,26,14,12,
OAKWOOD SCHOOL52146,OAKWOOD SCHOOL,North Hollywood,Los Angeles,Enr,5,3,,
OJAI VALLEY SCHOOL52262,OJAI VALLEY SCHOOL,Ojai,Ventura,App,23,9,14,
OJAI VALLEY SCHOOL52262,OJAI VALLEY SCHOOL,Ojai,Ventura,Adm,17,7,10,
OJAI VALLEY SCHOOL52262,OJAI VALLEY SCHOOL,Ojai,Ventura,Enr,7,3,4,
ONTARIO CHRISTIAN HIGH SCHOOL52278,ONTARIO CHRISTIAN HIGH SCHOOL,Ontario,San Bernardino,App,39,21,18,
ONTARIO CHRISTIAN HIGH SCHOOL52278,ONTARIO CHRISTIAN HIGH SCHOOL,Ontario,San Bernardino,Adm,23,12,11,
ONTARIO CHRISTIAN HIGH SCHOOL52278,ONTARIO CHRISTIAN HIGH SCHOOL,Ontario,San Bernardino,Enr,16,7,9,
ORANGE COUNTY CHRISTIAN SCH53429,ORANGE COUNTY CHRISTIAN SCH,Anaheim,Orange,App,5,,,
ORANGE COUNTY CHRISTIAN SCH53429,ORANGE COUNTY CHRISTIAN SCH,Anaheim,Orange,Adm,4,,4,
ORANGEWOOD ADVENTIST ACADEMY51031,ORANGEWOOD ADVENTIST ACADEMY,Garden Grove,Orange,App,8,,,
ORANGEWOOD ADVENTIST ACADEMY51031,ORANGEWOOD ADVENTIST ACADEMY,Garden Grove,Orange,Adm,7,4,3,
ORANGEWOOD ADVENTIST ACADEMY51031,ORANGEWOOD ADVENTIST ACADEMY,Garden Grove,Orange,Enr,4,3,,
ORINDA ACADEMY52309,ORINDA ACADEMY,Orinda,Contra Costa,App,7,,5,
ORINDA ACADEMY52309,ORINDA ACADEMY,Orinda,Contra Costa,Adm,3,,,
ORION ACADEMY51661,ORION ACADEMY,Moraga,Contra Costa,App,5,,5,
ORION ACADEMY51661,ORION ACADEMY,Moraga,Contra Costa,Adm,3,,3,
ORION INTERNATIONAL ACADEMY54724,ORION INTERNATIONAL ACADEMY,Chino,San Bernardino,Adm,3,,,
ORION INTERNATIONAL ACADEMY54724,ORION INTERNATIONAL ACADEMY,Chino,San Bernardino,Enr,3,,,
PACIFIC ACADEMY IRVINE54554,PACIFIC ACADEMY IRVINE,Irvine,Orange,App,19,13,6,
PACIFIC ACADEMY IRVINE54554,PACIFIC ACADEMY IRVINE,Irvine,Orange,Adm,17,12,5,
PACIFIC ACADEMY IRVINE54554,PACIFIC ACADEMY IRVINE,Irvine,Orange,Enr,7,4,3,
PACIFIC ACADEMY50857,PACIFIC ACADEMY,Encinitas,San Diego,App,6,,,
PACIFIC ACADEMY50857,PACIFIC ACADEMY,Encinitas,San Diego,Adm,3,,3,
PACIFIC BAY CHRISTIAN SCHOOL52311,PACIFIC BAY CHRISTIAN SCHOOL,Pacifica,San Mateo,App,10,7,,
PACIFIC BAY CHRISTIAN SCHOOL52311,PACIFIC BAY CHRISTIAN SCHOOL,Pacifica,San Mateo,Adm,4,3,,
PACIFIC LUTHERAN HIGH SCHOOL54119,PACIFIC LUTHERAN HIGH SCHOOL,Gardena,Los Angeles,App,9,,6,
PACIFIC LUTHERAN HIGH SCHOOL54119,PACIFIC LUTHERAN HIGH SCHOOL,Gardena,Los Angeles,Adm,6,3,3,
PACIFIC LUTHERAN HIGH SCHOOL54119,PACIFIC LUTHERAN HIGH SCHOOL,Gardena,Los Angeles,Enr,3,,3,
PACIFIC RIDGE SCHOOL50449,PACIFIC RIDGE SCHOOL,Carlsbad,San Diego,App,55,25,29,
PACIFIC RIDGE SCHOOL50449,PACIFIC RIDGE SCHOOL,Carlsbad,San Diego,Adm,37,18,18,
PACIFIC RIDGE SCHOOL50449,PACIFIC RIDGE SCHOOL,Carlsbad,San Diego,Enr,12,5,7,
PACIFIC UNION COLLEGE PREP SCH50105,PACIFIC UNION COLLEGE PREP SCH,Angwin,Napa,App,5,,,
PACIFIC UNION COLLEGE PREP SCH50105,PACIFIC UNION COLLEGE PREP SCH,Angwin,Napa,Adm,5,3,,
PACIFIC UNION COLLEGE PREP SCH50105,PACIFIC UNION COLLEGE PREP SCH,Angwin,Napa,Enr,4,,,
PACIFICA CHRISTIAN HS ORANGE54827,PACIFICA CHRISTIAN HS ORANGE,Newport Beach,Orange,App,12,8,,
PACIFICA CHRISTIAN HS ORANGE54827,PACIFICA CHRISTIAN HS ORANGE,Newport Beach,Orange,Adm,8,5,3,
PACIFICA CHRISTIAN HS54005,PACIFICA CHRISTIAN HS,Santa Monica,Los Angeles,App,34,19,15,
PACIFICA CHRISTIAN HS54005,PACIFICA CHRISTIAN HS,Santa Monica,Los Angeles,Adm,22,13,9,
PACIFICA CHRISTIAN HS54005,PACIFICA CHRISTIAN HS,Santa Monica,Los Angeles,Enr,9,4,5,
PALM VALLEY SCHOOL52321,PALM VALLEY SCHOOL,Rancho Mirage,Riverside,App,5,,,
PALM VALLEY SCHOOL52321,PALM VALLEY SCHOOL,Rancho Mirage,Riverside,Adm,3,,,
PALMA HIGH SCHOOL52745,PALMA HIGH SCHOOL,Salinas,Monterey,App,27,,27,
PALMA HIGH SCHOOL52745,PALMA HIGH SCHOOL,Salinas,Monterey,Adm,14,,14,
PALMA HIGH SCHOOL52745,PALMA HIGH SCHOOL,Salinas,Monterey,Enr,3,,3,
PARACLETE HIGH SCHOOL51356,PARACLETE HIGH SCHOOL,Lancaster,Los Angeles,App,59,35,22,
PARACLETE HIGH SCHOOL51356,PARACLETE HIGH SCHOOL,Lancaster,Los Angeles,Adm,36,20,15,
PARACLETE HIGH SCHOOL51356,PARACLETE HIGH SCHOOL,Lancaster,Los Angeles,Enr,20,11,9,
PILGRIM SCHOOL51752,PILGRIM SCHOOL,Los Angeles,Los Angeles,App,16,8,8,
PILGRIM SCHOOL51752,PILGRIM SCHOOL,Los Angeles,Los Angeles,Adm,12,6,6,
PILGRIM SCHOOL51752,PILGRIM SCHOOL,Los Angeles,Los Angeles,Enr,5,3,,
PINEWOOD SCHOOL51512,PINEWOOD SCHOOL,Los Altos Hills,Santa Clara,App,26,16,10,
PINEWOOD SCHOOL51512,PINEWOOD SCHOOL,Los Altos Hills,Santa Clara,Adm,16,8,8,
PINEWOOD SCHOOL51512,PINEWOOD SCHOOL,Los Altos Hills,Santa Clara,Enr,8,5,3,
POLYTECHNIC SCHOOL52402,POLYTECHNIC SCHOOL,Pasadena,Los Angeles,App,67,31,35,
POLYTECHNIC SCHOOL52402,POLYTECHNIC SCHOOL,Pasadena,Los Angeles,Adm,36,19,17,
POLYTECHNIC SCHOOL52402,POLYTECHNIC SCHOOL,Pasadena,Los Angeles,Enr,6,4,,
POMONA CATHOLIC HIGH SCHOOL52504,POMONA CATHOLIC HIGH SCHOOL,Pomona,Los Angeles,App,22,22,,
POMONA CATHOLIC HIGH SCHOOL52504,POMONA CATHOLIC HIGH SCHOOL,Pomona,Los Angeles,Adm,5,5,,
PRESENTATION HIGH SCHOOL53097,PRESENTATION HIGH SCHOOL,San Jose,Santa Clara,App,119,117,,
PRESENTATION HIGH SCHOOL53097,PRESENTATION HIGH SCHOOL,San Jose,Santa Clara,Adm,76,74,,
PRESENTATION HIGH SCHOOL53097,PRESENTATION HIGH SCHOOL,San Jose,Santa Clara,Enr,28,28,,
PROOF SCHOOL54868,PROOF SCHOOL,San Francisco,San Francisco,App,7,,,
PROOF SCHOOL54868,PROOF SCHOOL,San Francisco,San Francisco,Adm,7,4,3,
PROVIDENCE HIGH SCHOOL50402,PROVIDENCE HIGH SCHOOL,Burbank,Los Angeles,App,44,26,18,
PROVIDENCE HIGH SCHOOL50402,PROVIDENCE HIGH SCHOOL,Burbank,Los Angeles,Adm,19,11,8,
PROVIDENCE HIGH SCHOOL50402,PROVIDENCE HIGH SCHOOL,Burbank,Los Angeles,Enr,9,6,3,
QUARRY LANE SCHOOL50903,QUARRY LANE SCHOOL,Dublin,Alameda,App,52,23,27,
QUARRY LANE SCHOOL50903,QUARRY LANE SCHOOL,Dublin,Alameda,Adm,38,19,19,
QUARRY LANE SCHOOL50903,QUARRY LANE SCHOOL,Dublin,Alameda,Enr,17,10,7,
RAMONA CONVENT SECONDARY SCH50060,RAMONA CONVENT SECONDARY SCH,Alhambra,Los Angeles,App,44,44,,
RAMONA CONVENT SECONDARY SCH50060,RAMONA CONVENT SECONDARY SCH,Alhambra,Los Angeles,Adm,25,25,,
RAMONA CONVENT SECONDARY SCH50060,RAMONA CONVENT SECONDARY SCH,Alhambra,Los Angeles,Enr,10,10,,
RANCHO CHRISTIAN HIGH SCHOOL54418,RANCHO CHRISTIAN HIGH SCHOOL,Temecula,Riverside,App,13,6,7,
RANCHO CHRISTIAN HIGH SCHOOL54418,RANCHO CHRISTIAN HIGH SCHOOL,Temecula,Riverside,Adm,10,4,6,
RANCHO CHRISTIAN HIGH SCHOOL54418,RANCHO CHRISTIAN HIGH SCHOOL,Temecula,Riverside,Enr,5,,4,
REDWOOD CHRISTIAN JR-SR HS50499,REDWOOD CHRISTIAN JR-SR HS,San Lorenzo,Alameda,App,30,12,18,
REDWOOD CHRISTIAN JR-SR HS50499,REDWOOD CHRISTIAN JR-SR HS,San Lorenzo,Alameda,Adm,25,9,16,
REDWOOD CHRISTIAN JR-SR HS50499,REDWOOD CHRISTIAN JR-SR HS,San Lorenzo,Alameda,Enr,14,6,8,
RIBET ACADEMY51058,RIBET ACADEMY,Los Angeles,Los Angeles,App,17,5,12,
RIBET ACADEMY51058,RIBET ACADEMY,Los Angeles,Los Angeles,Adm,13,4,9,
RIBET ACADEMY51058,RIBET ACADEMY,Los Angeles,Los Angeles,Enr,8,3,5,
RIO HONDO PREP SCHOOL50133,RIO HONDO PREP SCHOOL,Arcadia,Los Angeles,App,9,5,,
RIO HONDO PREP SCHOOL50133,RIO HONDO PREP SCHOOL,Arcadia,Los Angeles,Adm,6,4,,
RIO HONDO PREP SCHOOL50133,RIO HONDO PREP SCHOOL,Arcadia,Los Angeles,Enr,4,,,
RIO LINDO ACADEMY51155,RIO LINDO ACADEMY,Healdsburg,Sonoma,App,5,,,
ROBERT L STEVENSON HIGH SCHOOL52435,ROBERT L STEVENSON HIGH SCHOOL,Pebble Beach,Monterey,App,83,43,38,
ROBERT L STEVENSON HIGH SCHOOL52435,ROBERT L STEVENSON HIGH SCHOOL,Pebble Beach,Monterey,Adm,58,32,25,
ROBERT L STEVENSON HIGH SCHOOL52435,ROBERT L STEVENSON HIGH SCHOOL,Pebble Beach,Monterey,Enr,16,8,8,
ROCK ACADEMY54186,ROCK ACADEMY,San Diego,San Diego,App,5,,,
ROCK ACADEMY54186,ROCK ACADEMY,San Diego,San Diego,Adm,4,3,,
ROCK ACADEMY54186,ROCK ACADEMY,San Diego,San Diego,Enr,3,,,
ROLLING HILLS PREP SCHOOL52681,ROLLING HILLS PREP SCHOOL,San Pedro,Los Angeles,App,18,6,12,
ROLLING HILLS PREP SCHOOL52681,ROLLING HILLS PREP SCHOOL,San Pedro,Los Angeles,Adm,11,4,7,
ROLLING HILLS PREP SCHOOL52681,ROLLING HILLS PREP SCHOOL,San Pedro,Los Angeles,Enr,8,,6,
ROSARY ACADEMY51007,ROSARY ACADEMY,Fullerton,Orange,App,40,40,,
ROSARY ACADEMY51007,ROSARY ACADEMY,Fullerton,Orange,Adm,21,21,,
ROSARY ACADEMY51007,ROSARY ACADEMY,Fullerton,Orange,Enr,9,9,,
ROSE AND ALEX PILIBOS ARMENIAN51758,ROSE AND ALEX PILIBOS ARMENIAN,Los Angeles,Los Angeles,App,42,29,13,
ROSE AND ALEX PILIBOS ARMENIAN51758,ROSE AND ALEX PILIBOS ARMENIAN,Los Angeles,Los Angeles,Adm,33,21,12,
ROSE AND ALEX PILIBOS ARMENIAN51758,ROSE AND ALEX PILIBOS ARMENIAN,Los Angeles,Los Angeles,Enr,16,10,6,
SACRAMENTO ADVENTIST ACADEMY50483,SACRAMENTO ADVENTIST ACADEMY,Carmichael,Sacramento,App,6,,,
SACRAMENTO ADVENTIST ACADEMY50483,SACRAMENTO ADVENTIST ACADEMY,Carmichael,Sacramento,Adm,3,,,
SACRAMENTO COUNTRY DAY SCHOOL52733,SACRAMENTO COUNTRY DAY SCHOOL,Sacramento,Sacramento,App,30,16,14,
SACRAMENTO COUNTRY DAY SCHOOL52733,SACRAMENTO COUNTRY DAY SCHOOL,Sacramento,Sacramento,Adm,20,11,9,
SACRAMENTO COUNTRY DAY SCHOOL52733,SACRAMENTO COUNTRY DAY SCHOOL,Sacramento,Sacramento,Enr,8,5,3,
SACRAMENTO WALDORF SCHOOL50920,SACRAMENTO WALDORF SCHOOL,Fair Oaks,Sacramento,App,21,13,8,
SACRAMENTO WALDORF SCHOOL50920,SACRAMENTO WALDORF SCHOOL,Fair Oaks,Sacramento,Adm,14,8,6,
SACRAMENTO WALDORF SCHOOL50920,SACRAMENTO WALDORF SCHOOL,Fair Oaks,Sacramento,Enr,9,5,4,
SACRED HEART CATHEDRAL PREP53005,SACRED HEART CATHEDRAL PREP,San Francisco,San Francisco,App,164,89,74,
SACRED HEART CATHEDRAL PREP53005,SACRED HEART CATHEDRAL PREP,San Francisco,San Francisco,Adm,106,59,47,
SACRED HEART CATHEDRAL PREP53005,SACRED HEART CATHEDRAL PREP,San Francisco,San Francisco,Enr,47,32,15,
SACRED HEART HIGH SCHOOL51760,SACRED HEART HIGH SCHOOL,Los Angeles,Los Angeles,App,35,35,,
SACRED HEART HIGH SCHOOL51760,SACRED HEART HIGH SCHOOL,Los Angeles,Los Angeles,Adm,15,15,,
SACRED HEART HIGH SCHOOL51760,SACRED HEART HIGH SCHOOL,Los Angeles,Los Angeles,Enr,10,10,,
SACRED HEART PREPARATORY SCH51955,SACRED HEART PREPARATORY SCH,Atherton,San Mateo,App,70,30,38,
SACRED HEART PREPARATORY SCH51955,SACRED HEART PREPARATORY SCH,Atherton,San Mateo,Adm,48,22,25,
SACRED HEART PREPARATORY SCH51955,SACRED HEART PREPARATORY SCH,Atherton,San Mateo,Enr,14,10,4,
SADDLEBACK VALLEY CHRSTN SCH53144,SADDLEBACK VALLEY CHRSTN SCH,San Juan Capistrano,Orange,App,27,13,14,
SADDLEBACK VALLEY CHRSTN SCH53144,SADDLEBACK VALLEY CHRSTN SCH,San Juan Capistrano,Orange,Adm,19,7,12,
SADDLEBACK VALLEY CHRSTN SCH53144,SADDLEBACK VALLEY CHRSTN SCH,San Juan Capistrano,Orange,Enr,9,5,4,
SAGE HILL SCHOOL52124,SAGE HILL SCHOOL,Newport Coast,Orange,App,90,40,49,
SAGE HILL SCHOOL52124,SAGE HILL SCHOOL,Newport Coast,Orange,Adm,62,26,36,
SAGE HILL SCHOOL52124,SAGE HILL SCHOOL,Newport Coast,Orange,Enr,24,11,13,
SAINT ANTHONY HIGH SCHOOL51500,SAINT ANTHONY HIGH SCHOOL,Long Beach,Los Angeles,App,38,22,16,
SAINT ANTHONY HIGH SCHOOL51500,SAINT ANTHONY HIGH SCHOOL,Long Beach,Los Angeles,Adm,24,12,12,
SAINT ANTHONY HIGH SCHOOL51500,SAINT ANTHONY HIGH SCHOOL,Long Beach,Los Angeles,Enr,12,6,6,
SAINT AUGUSTINE HIGH SCHOOL52880,SAINT AUGUSTINE HIGH SCHOOL,San Diego,San Diego,App,75,,74,
SAINT AUGUSTINE HIGH SCHOOL52880,SAINT AUGUSTINE HIGH SCHOOL,San Diego,San Diego,Adm,34,,33,
SAINT AUGUSTINE HIGH SCHOOL52880,SAINT AUGUSTINE HIGH SCHOOL,San Diego,San Diego,Enr,8,,7,
SAINT BERNARD HIGH SCHOOL52487,SAINT BERNARD HIGH SCHOOL,Playa Del Rey,Los Angeles,App,21,16,5,
SAINT BERNARD HIGH SCHOOL52487,SAINT BERNARD HIGH SCHOOL,Playa Del Rey,Los Angeles,Adm,11,9,,
SAINT BERNARD HIGH SCHOOL52487,SAINT BERNARD HIGH SCHOOL,Playa Del Rey,Los Angeles,Enr,5,5,,
SAINT BONAVENTURE HIGH SCHOOL53650,SAINT BONAVENTURE HIGH SCHOOL,Ventura,Ventura,App,36,14,22,
SAINT BONAVENTURE HIGH SCHOOL53650,SAINT BONAVENTURE HIGH SCHOOL,Ventura,Ventura,Adm,16,7,9,
SAINT BONAVENTURE HIGH SCHOOL53650,SAINT BONAVENTURE HIGH SCHOOL,Ventura,Ventura,Enr,8,,6,
SAINT FRANCIS HIGH SCHOOL51311,SAINT FRANCIS HIGH SCHOOL,La Canada,Los Angeles,App,68,,63,
SAINT FRANCIS HIGH SCHOOL51311,SAINT FRANCIS HIGH SCHOOL,La Canada,Los Angeles,Adm,40,3,37,
SAINT FRANCIS HIGH SCHOOL51311,SAINT FRANCIS HIGH SCHOOL,La Canada,Los Angeles,Enr,13,,13,
SAINT FRANCIS HIGH SCHOOL52077,SAINT FRANCIS HIGH SCHOOL,Mountain View,Santa Clara,App,217,111,103,
SAINT FRANCIS HIGH SCHOOL52077,SAINT FRANCIS HIGH SCHOOL,Mountain View,Santa Clara,Adm,113,49,63,
SAINT FRANCIS HIGH SCHOOL52077,SAINT FRANCIS HIGH SCHOOL,Mountain View,Santa Clara,Enr,39,14,24,
