Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
MARY STAR OF THE SEA HIGH SCH53200,MARY STAR OF THE SEA HIGH SCH,San Pedro,Los Angeles,Adm,19,9,10,
MARY STAR OF THE SEA HIGH SCH53200,MARY STAR OF THE SEA HIGH SCH,San Pedro,Los Angeles,Enr,12,4,8,
MARYMOUNT HIGH SCHOOL51715,MARYMOUNT HIGH SCHOOL,Los Angeles,Los Angeles,App,50,49,,
MARYMOUNT HIGH SCHOOL51715,MARYMOUNT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,31,31,,
MARYMOUNT HIGH SCHOOL51715,MARYMOUNT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,8,8,,
MATER DEI CATHOLIC HIGH SCHOOL51244,MATER DEI CATHOLIC HIGH SCHOOL,Chula Vista,San Diego,App,55,26,29,
MATER DEI CATHOLIC HIGH SCHOOL51244,MATER DEI CATHOLIC HIGH SCHOOL,Chula Vista,San Diego,Adm,31,14,17,
MATER DEI CATHOLIC HIGH SCHOOL51244,MATER DEI CATHOLIC HIGH SCHOOL,Chula Vista,San Diego,Enr,13,5,8,
MATER DEI HIGH SCHOOL53240,MATER DEI HIGH SCHOOL,Santa Ana,Orange,App,252,136,114,
MATER DEI HIGH SCHOOL53240,MATER DEI HIGH SCHOOL,Santa Ana,Orange,Adm,123,74,49,
MATER DEI HIGH SCHOOL53240,MATER DEI HIGH SCHOOL,Santa Ana,Orange,Enr,63,33,30,
MAYBECK HIGH SCHOOL52218,MAYBECK HIGH SCHOOL,Berkeley,Alameda,App,12,6,6,
MAYBECK HIGH SCHOOL52218,MAYBECK HIGH SCHOOL,Berkeley,Alameda,Adm,10,5,5,
MAYBECK HIGH SCHOOL52218,MAYBECK HIGH SCHOOL,Berkeley,Alameda,Enr,5,3,,
MAYFIELD SENIOR SCHOOL52395,MAYFIELD SENIOR SCHOOL,Pasadena,Los Angeles,App,37,37,,
MAYFIELD SENIOR SCHOOL52395,MAYFIELD SENIOR SCHOOL,Pasadena,Los Angeles,Adm,20,20,,
MAYFIELD SENIOR SCHOOL52395,MAYFIELD SENIOR SCHOOL,Pasadena,Los Angeles,Enr,8,8,,
MENLO SCHOOL51960,MENLO SCHOOL,Atherton,San Mateo,App,87,48,38,
MENLO SCHOOL51960,MENLO SCHOOL,Atherton,San Mateo,Adm,59,36,23,
MENLO SCHOOL51960,MENLO SCHOOL,Atherton,San Mateo,Enr,13,9,4,
MERCY HIGH SCHOOL50415,MERCY HIGH SCHOOL,Burlingame,San Mateo,App,41,40,,
MERCY HIGH SCHOOL50415,MERCY HIGH SCHOOL,Burlingame,San Mateo,Adm,20,19,,
MERCY HIGH SCHOOL50415,MERCY HIGH SCHOOL,Burlingame,San Mateo,Enr,7,7,,
MERCY HIGH SCHOOL52570,MERCY HIGH SCHOOL,Red Bluff,Tehama,Adm,3,,,
MERCY HIGH SCHOOL52975,MERCY HIGH SCHOOL,San Francisco,San Francisco,App,43,43,,
MERCY HIGH SCHOOL52975,MERCY HIGH SCHOOL,San Francisco,San Francisco,Adm,24,24,,
MERCY HIGH SCHOOL52975,MERCY HIGH SCHOOL,San Francisco,San Francisco,Enr,13,13,,
MID PENINSULA HIGH SCHOOL52346,MID PENINSULA HIGH SCHOOL,Menlo Park,San Mateo,App,10,7,,
MID PENINSULA HIGH SCHOOL52346,MID PENINSULA HIGH SCHOOL,Menlo Park,San Mateo,Adm,4,3,,
MILKEN COMMUNITY SCHOOL51727,MILKEN COMMUNITY SCHOOL,Los Angeles,Los Angeles,App,76,42,32,
MILKEN COMMUNITY SCHOOL51727,MILKEN COMMUNITY SCHOOL,Los Angeles,Los Angeles,Adm,48,27,20,
MILKEN COMMUNITY SCHOOL51727,MILKEN COMMUNITY SCHOOL,Los Angeles,Los Angeles,Enr,19,13,6,
MISSION COLLEGE PREP CATH HS53140,MISSION COLLEGE PREP CATH HS,San Luis Obispo,San Luis Obispo,App,44,20,24,
MISSION COLLEGE PREP CATH HS53140,MISSION COLLEGE PREP CATH HS,San Luis Obispo,San Luis Obispo,Adm,25,12,13,
MISSION COLLEGE PREP CATH HS53140,MISSION COLLEGE PREP CATH HS,San Luis Obispo,San Luis Obispo,Enr,11,7,4,
MODESTO CHRISTIAN HS51990,MODESTO CHRISTIAN HS,Modesto,Stanislaus,App,8,5,,
MODESTO CHRISTIAN HS51990,MODESTO CHRISTIAN HS,Modesto,Stanislaus,Adm,6,4,,
MONTE VISTA CHRISTIAN HS53705,MONTE VISTA CHRISTIAN HS,Watsonville,Santa Cruz,App,82,42,39,
MONTE VISTA CHRISTIAN HS53705,MONTE VISTA CHRISTIAN HS,Watsonville,Santa Cruz,Adm,50,25,25,
MONTE VISTA CHRISTIAN HS53705,MONTE VISTA CHRISTIAN HS,Watsonville,Santa Cruz,Enr,18,9,9,
MONTEREY BAY ACADEMY53700,MONTEREY BAY ACADEMY,La Selva Beach,Santa Cruz,App,11,,8,
MONTEREY BAY ACADEMY53700,MONTEREY BAY ACADEMY,La Selva Beach,Santa Cruz,Adm,5,,4,
MOREAU CATHOLIC HIGH SCHOOL51156,MOREAU CATHOLIC HIGH SCHOOL,Hayward,Alameda,App,116,68,48,
MOREAU CATHOLIC HIGH SCHOOL51156,MOREAU CATHOLIC HIGH SCHOOL,Hayward,Alameda,Adm,77,45,32,
MOREAU CATHOLIC HIGH SCHOOL51156,MOREAU CATHOLIC HIGH SCHOOL,Hayward,Alameda,Enr,35,22,13,
MOUNT MADONNA SCHOOL53711,MOUNT MADONNA SCHOOL,Watsonville,Santa Cruz,Adm,4,3,,
MOUNT MADONNA SCHOOL53711,MOUNT MADONNA SCHOOL,Watsonville,Santa Cruz,Enr,4,3,,
MOUNTAIN VIEW ACADEMY52065,MOUNTAIN VIEW ACADEMY,Mountain View,Santa Clara,App,13,6,6,
MOUNTAIN VIEW ACADEMY52065,MOUNTAIN VIEW ACADEMY,Mountain View,Santa Clara,Adm,8,4,4,
MOUNTAIN VIEW ACADEMY52065,MOUNTAIN VIEW ACADEMY,Mountain View,Santa Clara,Enr,5,4,,
NEW COVENANT ACADEMY51729,NEW COVENANT ACADEMY,Los Angeles,Los Angeles,App,14,8,6,
NEW COVENANT ACADEMY51729,NEW COVENANT ACADEMY,Los Angeles,Los Angeles,Adm,13,7,6,
NEW COVENANT ACADEMY51729,NEW COVENANT ACADEMY,Los Angeles,Los Angeles,Enr,4,4,,
NEW ROADS SCHOOL53287,NEW ROADS SCHOOL,Santa Monica,Los Angeles,App,48,28,20,
NEW ROADS SCHOOL53287,NEW ROADS SCHOOL,Santa Monica,Los Angeles,Adm,30,17,13,
NEW ROADS SCHOOL53287,NEW ROADS SCHOOL,Santa Monica,Los Angeles,Enr,13,8,5,
NEWBURY PARK ADVENTIST ACAD52115,NEWBURY PARK ADVENTIST ACAD,Newbury Park,Ventura,App,5,,,
NEWBURY PARK ADVENTIST ACAD52115,NEWBURY PARK ADVENTIST ACAD,Newbury Park,Ventura,Adm,3,3,,
NORTH HILLS CHRISTIAN SCHOOL53602,NORTH HILLS CHRISTIAN SCHOOL,Vallejo,Solano,App,5,,,
NOTRE DAME ACADEMY51730,NOTRE DAME ACADEMY,Los Angeles,Los Angeles,App,50,49,,
NOTRE DAME ACADEMY51730,NOTRE DAME ACADEMY,Los Angeles,Los Angeles,Adm,34,34,,
NOTRE DAME ACADEMY51730,NOTRE DAME ACADEMY,Los Angeles,Los Angeles,Enr,18,18,,
NOTRE DAME HIGH SCHOOL50275,NOTRE DAME HIGH SCHOOL,Belmont,San Mateo,App,58,57,,
NOTRE DAME HIGH SCHOOL50275,NOTRE DAME HIGH SCHOOL,Belmont,San Mateo,Adm,31,31,,
NOTRE DAME HIGH SCHOOL50275,NOTRE DAME HIGH SCHOOL,Belmont,San Mateo,Enr,16,16,,
NOTRE DAME HIGH SCHOOL52663,NOTRE DAME HIGH SCHOOL,Riverside,Riverside,App,63,26,35,
NOTRE DAME HIGH SCHOOL52663,NOTRE DAME HIGH SCHOOL,Riverside,Riverside,Adm,34,18,16,
NOTRE DAME HIGH SCHOOL52663,NOTRE DAME HIGH SCHOOL,Riverside,Riverside,Enr,23,11,12,
NOTRE DAME HIGH SCHOOL52748,NOTRE DAME HIGH SCHOOL,Salinas,Monterey,App,18,18,,
NOTRE DAME HIGH SCHOOL52748,NOTRE DAME HIGH SCHOOL,Salinas,Monterey,Adm,8,8,,
NOTRE DAME HIGH SCHOOL52748,NOTRE DAME HIGH SCHOOL,Salinas,Monterey,Enr,6,6,,
NOTRE DAME HIGH SCHOOL53095,NOTRE DAME HIGH SCHOOL,San Jose,Santa Clara,App,89,88,,
NOTRE DAME HIGH SCHOOL53095,NOTRE DAME HIGH SCHOOL,San Jose,Santa Clara,Adm,59,59,,
NOTRE DAME HIGH SCHOOL53095,NOTRE DAME HIGH SCHOOL,San Jose,Santa Clara,Enr,24,24,,
NOTRE DAME HIGH SCHOOL53370,NOTRE DAME HIGH SCHOOL,Sherman Oaks,Los Angeles,App,128,78,49,
NOTRE DAME HIGH SCHOOL53370,NOTRE DAME HIGH SCHOOL,Sherman Oaks,Los Angeles,Adm,60,34,26,
NOTRE DAME HIGH SCHOOL53370,NOTRE DAME HIGH SCHOOL,Sherman Oaks,Los Angeles,Enr,37,23,14,
NUEVA SCHOOL51213,NUEVA SCHOOL,San Mateo,San Mateo,App,41,22,18,
NUEVA SCHOOL51213,NUEVA SCHOOL,San Mateo,San Mateo,Adm,24,14,10,
NUEVA SCHOOL51213,NUEVA SCHOOL,San Mateo,San Mateo,Enr,5,,4,
OAK GROVE SCHOOL52261,OAK GROVE SCHOOL,Ojai,Ventura,App,12,6,6,
OAK GROVE SCHOOL52261,OAK GROVE SCHOOL,Ojai,Ventura,Adm,8,6,,
OAK GROVE SCHOOL52261,OAK GROVE SCHOOL,Ojai,Ventura,Enr,4,3,,
OAKS CHRISTIAN SCHOOL53746,OAKS CHRISTIAN SCHOOL,Westlake Village,Ventura,App,109,45,61,
OAKS CHRISTIAN SCHOOL53746,OAKS CHRISTIAN SCHOOL,Westlake Village,Ventura,Adm,58,26,29,3
OAKS CHRISTIAN SCHOOL53746,OAKS CHRISTIAN SCHOOL,Westlake Village,Ventura,Enr,19,9,10,
OAKWOOD SCHOOL52042,OAKWOOD SCHOOL,Morgan Hill,Santa Clara,App,21,9,12,
OAKWOOD SCHOOL52042,OAKWOOD SCHOOL,Morgan Hill,Santa Clara,Adm,16,6,10,
OAKWOOD SCHOOL52042,OAKWOOD SCHOOL,Morgan Hill,Santa Clara,Enr,9,4,5,
OAKWOOD SCHOOL52146,OAKWOOD SCHOOL,North Hollywood,Los Angeles,App,58,29,29,
OAKWOOD SCHOOL52146,OAKWOOD SCHOOL,North Hollywood,Los Angeles,Adm,47,26,21,
OAKWOOD SCHOOL52146,OAKWOOD SCHOOL,North Hollywood,Los Angeles,Enr,6,4,,
OJAI VALLEY SCHOOL52262,OJAI VALLEY SCHOOL,Ojai,Ventura,App,15,8,6,
OJAI VALLEY SCHOOL52262,OJAI VALLEY SCHOOL,Ojai,Ventura,Adm,13,7,6,
OJAI VALLEY SCHOOL52262,OJAI VALLEY SCHOOL,Ojai,Ventura,Enr,5,3,,
ONTARIO CHRISTIAN HIGH SCHOOL52278,ONTARIO CHRISTIAN HIGH SCHOOL,Ontario,San Bernardino,App,23,13,10,
ONTARIO CHRISTIAN HIGH SCHOOL52278,ONTARIO CHRISTIAN HIGH SCHOOL,Ontario,San Bernardino,Adm,12,7,5,
ONTARIO CHRISTIAN HIGH SCHOOL52278,ONTARIO CHRISTIAN HIGH SCHOOL,Ontario,San Bernardino,Enr,6,4,,
ORANGEWOOD ADVENTIST ACADEMY51031,ORANGEWOOD ADVENTIST ACADEMY,Garden Grove,Orange,App,9,6,,
ORANGEWOOD ADVENTIST ACADEMY51031,ORANGEWOOD ADVENTIST ACADEMY,Garden Grove,Orange,Adm,7,4,3,
ORANGEWOOD ADVENTIST ACADEMY51031,ORANGEWOOD ADVENTIST ACADEMY,Garden Grove,Orange,Enr,6,3,3,
PACIFIC ACADEMY IRVINE54554,PACIFIC ACADEMY IRVINE,Irvine,Orange,App,20,10,9,
PACIFIC ACADEMY IRVINE54554,PACIFIC ACADEMY IRVINE,Irvine,Orange,Adm,16,9,7,
PACIFIC ACADEMY IRVINE54554,PACIFIC ACADEMY IRVINE,Irvine,Orange,Enr,11,7,4,
PACIFIC BAY CHRISTIAN SCHOOL52311,PACIFIC BAY CHRISTIAN SCHOOL,Pacifica,San Mateo,App,12,9,,
PACIFIC BAY CHRISTIAN SCHOOL52311,PACIFIC BAY CHRISTIAN SCHOOL,Pacifica,San Mateo,Adm,7,5,,
PACIFIC BAY CHRISTIAN SCHOOL52311,PACIFIC BAY CHRISTIAN SCHOOL,Pacifica,San Mateo,Enr,5,4,,
PACIFIC LUTHERAN HIGH SCHOOL54119,PACIFIC LUTHERAN HIGH SCHOOL,Gardena,Los Angeles,App,8,,,
PACIFIC LUTHERAN HIGH SCHOOL54119,PACIFIC LUTHERAN HIGH SCHOOL,Gardena,Los Angeles,Adm,3,,,
PACIFIC RIDGE SCHOOL50449,PACIFIC RIDGE SCHOOL,Carlsbad,San Diego,App,55,27,27,
PACIFIC RIDGE SCHOOL50449,PACIFIC RIDGE SCHOOL,Carlsbad,San Diego,Adm,40,21,18,
PACIFIC RIDGE SCHOOL50449,PACIFIC RIDGE SCHOOL,Carlsbad,San Diego,Enr,12,6,6,
PACIFICA CHRISTIAN HS54005,PACIFICA CHRISTIAN HS,Santa Monica,Los Angeles,App,28,17,11,
PACIFICA CHRISTIAN HS54005,PACIFICA CHRISTIAN HS,Santa Monica,Los Angeles,Adm,17,9,8,
PACIFICA CHRISTIAN HS54005,PACIFICA CHRISTIAN HS,Santa Monica,Los Angeles,Enr,3,,,
PALM VALLEY SCHOOL52321,PALM VALLEY SCHOOL,Rancho Mirage,Riverside,App,7,,6,
PALM VALLEY SCHOOL52321,PALM VALLEY SCHOOL,Rancho Mirage,Riverside,Adm,5,,4,
PALMA HIGH SCHOOL52745,PALMA HIGH SCHOOL,Salinas,Monterey,App,34,,34,
PALMA HIGH SCHOOL52745,PALMA HIGH SCHOOL,Salinas,Monterey,Adm,18,,18,
PALMA HIGH SCHOOL52745,PALMA HIGH SCHOOL,Salinas,Monterey,Enr,6,,6,
PARACLETE HIGH SCHOOL51356,PARACLETE HIGH SCHOOL,Lancaster,Los Angeles,App,59,33,26,
PARACLETE HIGH SCHOOL51356,PARACLETE HIGH SCHOOL,Lancaster,Los Angeles,Adm,39,22,17,
PARACLETE HIGH SCHOOL51356,PARACLETE HIGH SCHOOL,Lancaster,Los Angeles,Enr,32,16,16,
PILGRIM SCHOOL51752,PILGRIM SCHOOL,Los Angeles,Los Angeles,App,20,7,13,
PILGRIM SCHOOL51752,PILGRIM SCHOOL,Los Angeles,Los Angeles,Adm,13,3,10,
PILGRIM SCHOOL51752,PILGRIM SCHOOL,Los Angeles,Los Angeles,Enr,3,,,
PINEWOOD SCHOOL51512,PINEWOOD SCHOOL,Los Altos Hills,Santa Clara,App,25,12,13,
PINEWOOD SCHOOL51512,PINEWOOD SCHOOL,Los Altos Hills,Santa Clara,Adm,14,6,8,
PINEWOOD SCHOOL51512,PINEWOOD SCHOOL,Los Altos Hills,Santa Clara,Enr,6,,4,
PLEASANT HILL ADVENTIST ACAD53016,PLEASANT HILL ADVENTIST ACAD,Pleasant Hill,Contra Costa,Adm,3,,,
PLEASANT HILL ADVENTIST ACAD53016,PLEASANT HILL ADVENTIST ACAD,Pleasant Hill,Contra Costa,Enr,3,,,
POLYTECHNIC SCHOOL52402,POLYTECHNIC SCHOOL,Pasadena,Los Angeles,App,61,32,29,
POLYTECHNIC SCHOOL52402,POLYTECHNIC SCHOOL,Pasadena,Los Angeles,Adm,45,25,20,
POLYTECHNIC SCHOOL52402,POLYTECHNIC SCHOOL,Pasadena,Los Angeles,Enr,15,8,7,
POMONA CATHOLIC HIGH SCHOOL52504,POMONA CATHOLIC HIGH SCHOOL,Pomona,Los Angeles,App,21,21,,
POMONA CATHOLIC HIGH SCHOOL52504,POMONA CATHOLIC HIGH SCHOOL,Pomona,Los Angeles,Adm,12,12,,
POMONA CATHOLIC HIGH SCHOOL52504,POMONA CATHOLIC HIGH SCHOOL,Pomona,Los Angeles,Enr,8,8,,
PRESENTATION HIGH SCHOOL53097,PRESENTATION HIGH SCHOOL,San Jose,Santa Clara,App,94,94,,
PRESENTATION HIGH SCHOOL53097,PRESENTATION HIGH SCHOOL,San Jose,Santa Clara,Adm,55,55,,
PRESENTATION HIGH SCHOOL53097,PRESENTATION HIGH SCHOOL,San Jose,Santa Clara,Enr,19,19,,
PROVIDENCE HIGH SCHOOL50402,PROVIDENCE HIGH SCHOOL,Burbank,Los Angeles,App,49,37,12,
PROVIDENCE HIGH SCHOOL50402,PROVIDENCE HIGH SCHOOL,Burbank,Los Angeles,Adm,28,19,9,
PROVIDENCE HIGH SCHOOL50402,PROVIDENCE HIGH SCHOOL,Burbank,Los Angeles,Enr,13,10,3,
QUARRY LANE SCHOOL50903,QUARRY LANE SCHOOL,Dublin,Alameda,App,55,22,31,
QUARRY LANE SCHOOL50903,QUARRY LANE SCHOOL,Dublin,Alameda,Adm,42,17,24,
QUARRY LANE SCHOOL50903,QUARRY LANE SCHOOL,Dublin,Alameda,Enr,22,8,14,
RAMONA CONVENT SECONDARY SCH50060,RAMONA CONVENT SECONDARY SCH,Alhambra,Los Angeles,App,29,29,,
RAMONA CONVENT SECONDARY SCH50060,RAMONA CONVENT SECONDARY SCH,Alhambra,Los Angeles,Adm,13,13,,
RAMONA CONVENT SECONDARY SCH50060,RAMONA CONVENT SECONDARY SCH,Alhambra,Los Angeles,Enr,5,5,,
RANCHO CHRISTIAN HIGH SCHOOL54418,RANCHO CHRISTIAN HIGH SCHOOL,Temecula,Riverside,App,13,8,5,
RANCHO CHRISTIAN HIGH SCHOOL54418,RANCHO CHRISTIAN HIGH SCHOOL,Temecula,Riverside,Adm,8,5,3,
RANCHO CHRISTIAN HIGH SCHOOL54418,RANCHO CHRISTIAN HIGH SCHOOL,Temecula,Riverside,Enr,4,4,,
REDDING CHRISTIAN SCHOOL53003,REDDING CHRISTIAN SCHOOL,Palo Cedro,Shasta,App,6,,,
REDDING CHRISTIAN SCHOOL53003,REDDING CHRISTIAN SCHOOL,Palo Cedro,Shasta,Adm,3,,,
REDWOOD CHRISTIAN JR-SR HS50499,REDWOOD CHRISTIAN JR-SR HS,San Lorenzo,Alameda,App,28,10,18,
REDWOOD CHRISTIAN JR-SR HS50499,REDWOOD CHRISTIAN JR-SR HS,San Lorenzo,Alameda,Adm,21,5,16,
REDWOOD CHRISTIAN JR-SR HS50499,REDWOOD CHRISTIAN JR-SR HS,San Lorenzo,Alameda,Enr,11,3,8,
RENAISSANCE ACADEMY51308,RENAISSANCE ACADEMY,Altadena,Los Angeles,App,9,,7,
RENAISSANCE ACADEMY51308,RENAISSANCE ACADEMY,Altadena,Los Angeles,Adm,5,,3,
RENAISSANCE ACADEMY51308,RENAISSANCE ACADEMY,Altadena,Los Angeles,Enr,5,,3,
RIBET ACADEMY51058,RIBET ACADEMY,Los Angeles,Los Angeles,App,29,10,19,
RIBET ACADEMY51058,RIBET ACADEMY,Los Angeles,Los Angeles,Adm,20,5,15,
RIBET ACADEMY51058,RIBET ACADEMY,Los Angeles,Los Angeles,Enr,10,3,7,
RIO HONDO PREP SCHOOL50133,RIO HONDO PREP SCHOOL,Arcadia,Los Angeles,App,8,,5,
RIO HONDO PREP SCHOOL50133,RIO HONDO PREP SCHOOL,Arcadia,Los Angeles,Adm,6,,4,
RIO LINDO ACADEMY51155,RIO LINDO ACADEMY,Healdsburg,Sonoma,App,9,,6,
RIO LINDO ACADEMY51155,RIO LINDO ACADEMY,Healdsburg,Sonoma,Adm,5,,4,
RIPON CHRISTIAN HIGH SCHOOL52648,RIPON CHRISTIAN HIGH SCHOOL,Ripon,San Joaquin,App,5,,,
RIPON CHRISTIAN HIGH SCHOOL52648,RIPON CHRISTIAN HIGH SCHOOL,Ripon,San Joaquin,Adm,4,,,
ROBERT L STEVENSON HIGH SCHOOL52435,ROBERT L STEVENSON HIGH SCHOOL,Pebble Beach,Monterey,App,82,49,32,
ROBERT L STEVENSON HIGH SCHOOL52435,ROBERT L STEVENSON HIGH SCHOOL,Pebble Beach,Monterey,Adm,47,26,21,
ROBERT L STEVENSON HIGH SCHOOL52435,ROBERT L STEVENSON HIGH SCHOOL,Pebble Beach,Monterey,Enr,16,9,7,
ROLLING HILLS PREP SCHOOL52681,ROLLING HILLS PREP SCHOOL,San Pedro,Los Angeles,App,28,15,13,
ROLLING HILLS PREP SCHOOL52681,ROLLING HILLS PREP SCHOOL,San Pedro,Los Angeles,Adm,20,11,9,
ROLLING HILLS PREP SCHOOL52681,ROLLING HILLS PREP SCHOOL,San Pedro,Los Angeles,Enr,7,3,4,
ROSARY ACADEMY51007,ROSARY ACADEMY,Fullerton,Orange,App,63,63,,
ROSARY ACADEMY51007,ROSARY ACADEMY,Fullerton,Orange,Adm,34,34,,
ROSARY ACADEMY51007,ROSARY ACADEMY,Fullerton,Orange,Enr,12,12,,
ROSE AND ALEX PILIBOS ARMENIAN51758,ROSE AND ALEX PILIBOS ARMENIAN,Los Angeles,Los Angeles,App,35,24,11,
ROSE AND ALEX PILIBOS ARMENIAN51758,ROSE AND ALEX PILIBOS ARMENIAN,Los Angeles,Los Angeles,Adm,26,17,9,
ROSE AND ALEX PILIBOS ARMENIAN51758,ROSE AND ALEX PILIBOS ARMENIAN,Los Angeles,Los Angeles,Enr,8,7,,
SACRAMENTO COUNTRY DAY SCHOOL52733,SACRAMENTO COUNTRY DAY SCHOOL,Sacramento,Sacramento,App,22,10,11,
SACRAMENTO COUNTRY DAY SCHOOL52733,SACRAMENTO COUNTRY DAY SCHOOL,Sacramento,Sacramento,Adm,17,8,8,
SACRAMENTO COUNTRY DAY SCHOOL52733,SACRAMENTO COUNTRY DAY SCHOOL,Sacramento,Sacramento,Enr,3,,,
SACRAMENTO WALDORF SCHOOL50920,SACRAMENTO WALDORF SCHOOL,Fair Oaks,Sacramento,App,14,9,5,
SACRAMENTO WALDORF SCHOOL50920,SACRAMENTO WALDORF SCHOOL,Fair Oaks,Sacramento,Adm,7,6,,
SACRAMENTO WALDORF SCHOOL50920,SACRAMENTO WALDORF SCHOOL,Fair Oaks,Sacramento,Enr,5,4,,
SACRED HEART CATHEDRAL PREP53005,SACRED HEART CATHEDRAL PREP,San Francisco,San Francisco,App,182,97,85,
SACRED HEART CATHEDRAL PREP53005,SACRED HEART CATHEDRAL PREP,San Francisco,San Francisco,Adm,116,59,57,
SACRED HEART CATHEDRAL PREP53005,SACRED HEART CATHEDRAL PREP,San Francisco,San Francisco,Enr,44,22,22,
SACRED HEART HIGH SCHOOL51760,SACRED HEART HIGH SCHOOL,Los Angeles,Los Angeles,App,26,26,,
SACRED HEART HIGH SCHOOL51760,SACRED HEART HIGH SCHOOL,Los Angeles,Los Angeles,Adm,14,14,,
SACRED HEART HIGH SCHOOL51760,SACRED HEART HIGH SCHOOL,Los Angeles,Los Angeles,Enr,8,8,,
SACRED HEART PREPARATORY SCH51955,SACRED HEART PREPARATORY SCH,Atherton,San Mateo,App,85,41,41,
SACRED HEART PREPARATORY SCH51955,SACRED HEART PREPARATORY SCH,Atherton,San Mateo,Adm,58,24,31,3
SACRED HEART PREPARATORY SCH51955,SACRED HEART PREPARATORY SCH,Atherton,San Mateo,Enr,8,5,,3
SADDLEBACK CHRISTIAN ACADEMY52007,SADDLEBACK CHRISTIAN ACADEMY,Mission Viejo,Orange,App,6,,,
SADDLEBACK CHRISTIAN ACADEMY52007,SADDLEBACK CHRISTIAN ACADEMY,Mission Viejo,Orange,Adm,6,,3,
SADDLEBACK VALLEY CHRSTN SCH53144,SADDLEBACK VALLEY CHRSTN SCH,San Juan Capistrano,Orange,App,17,6,11,
SADDLEBACK VALLEY CHRSTN SCH53144,SADDLEBACK VALLEY CHRSTN SCH,San Juan Capistrano,Orange,Adm,10,4,6,
SADDLEBACK VALLEY CHRSTN SCH53144,SADDLEBACK VALLEY CHRSTN SCH,San Juan Capistrano,Orange,Enr,5,,3,
SAGE HILL SCHOOL52124,SAGE HILL SCHOOL,Newport Coast,Orange,App,74,37,36,
SAGE HILL SCHOOL52124,SAGE HILL SCHOOL,Newport Coast,Orange,Adm,46,22,24,
SAGE HILL SCHOOL52124,SAGE HILL SCHOOL,Newport Coast,Orange,Enr,13,4,9,
SAINT ANTHONY HIGH SCHOOL51500,SAINT ANTHONY HIGH SCHOOL,Long Beach,Los Angeles,App,32,19,12,
SAINT ANTHONY HIGH SCHOOL51500,SAINT ANTHONY HIGH SCHOOL,Long Beach,Los Angeles,Adm,23,13,9,
SAINT ANTHONY HIGH SCHOOL51500,SAINT ANTHONY HIGH SCHOOL,Long Beach,Los Angeles,Enr,13,6,7,
SAINT AUGUSTINE HIGH SCHOOL52880,SAINT AUGUSTINE HIGH SCHOOL,San Diego,San Diego,App,73,,70,
SAINT AUGUSTINE HIGH SCHOOL52880,SAINT AUGUSTINE HIGH SCHOOL,San Diego,San Diego,Adm,48,,46,
SAINT AUGUSTINE HIGH SCHOOL52880,SAINT AUGUSTINE HIGH SCHOOL,San Diego,San Diego,Enr,13,,13,
SAINT BERNARD HIGH SCHOOL52487,SAINT BERNARD HIGH SCHOOL,Playa Del Rey,Los Angeles,App,26,11,15,
SAINT BERNARD HIGH SCHOOL52487,SAINT BERNARD HIGH SCHOOL,Playa Del Rey,Los Angeles,Adm,13,5,8,
SAINT BERNARD HIGH SCHOOL52487,SAINT BERNARD HIGH SCHOOL,Playa Del Rey,Los Angeles,Enr,9,3,6,
SAINT BONAVENTURE HIGH SCHOOL53650,SAINT BONAVENTURE HIGH SCHOOL,Ventura,Ventura,App,43,26,17,
SAINT BONAVENTURE HIGH SCHOOL53650,SAINT BONAVENTURE HIGH SCHOOL,Ventura,Ventura,Adm,12,7,5,
SAINT BONAVENTURE HIGH SCHOOL53650,SAINT BONAVENTURE HIGH SCHOOL,Ventura,Ventura,Enr,7,3,4,
SAINT ELIZABETH HIGH SCHOOL52235,SAINT ELIZABETH HIGH SCHOOL,Oakland,Alameda,App,7,5,,
SAINT ELIZABETH HIGH SCHOOL52235,SAINT ELIZABETH HIGH SCHOOL,Oakland,Alameda,Adm,4,3,,
SAINT ELIZABETH HIGH SCHOOL52235,SAINT ELIZABETH HIGH SCHOOL,Oakland,Alameda,Enr,4,3,,
SAINT FRANCIS HIGH SCHOOL51311,SAINT FRANCIS HIGH SCHOOL,La Canada,Los Angeles,App,65,,64,
SAINT FRANCIS HIGH SCHOOL51311,SAINT FRANCIS HIGH SCHOOL,La Canada,Los Angeles,Adm,38,,37,
SAINT FRANCIS HIGH SCHOOL51311,SAINT FRANCIS HIGH SCHOOL,La Canada,Los Angeles,Enr,14,,14,
SAINT FRANCIS HIGH SCHOOL52077,SAINT FRANCIS HIGH SCHOOL,Mountain View,Santa Clara,App,247,134,113,
SAINT FRANCIS HIGH SCHOOL52077,SAINT FRANCIS HIGH SCHOOL,Mountain View,Santa Clara,Adm,164,92,72,
SAINT FRANCIS HIGH SCHOOL52077,SAINT FRANCIS HIGH SCHOOL,Mountain View,Santa Clara,Enr,62,35,27,
SAINT FRANCIS HIGH SCHOOL52698,SAINT FRANCIS HIGH SCHOOL,Sacramento,Sacramento,App,104,103,,
SAINT FRANCIS HIGH SCHOOL52698,SAINT FRANCIS HIGH SCHOOL,Sacramento,Sacramento,Adm,53,53,,
