Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,Enr,15,6,9,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,252,140,110,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,139,80,58,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enr,77,41,35,
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,App,44,29,14,
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Adm,28,18,9,
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Enr,13,10,3,
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App,79,42,37,
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Adm,45,23,22,
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Enr,17,9,8,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App,39,26,13,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Adm,22,13,9,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Enr,18,9,9,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App,52,36,16,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Adm,27,20,7,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Enr,16,13,3,
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,App,36,21,14,
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,Adm,24,15,8,
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,Enr,12,5,6,
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App,136,84,49,
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm,101,63,37,
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Enr,67,43,24,
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,156,95,59,
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,92,58,33,
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enr,48,29,19,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,72,42,30,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,37,21,16,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,23,13,10,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,71,35,36,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm,46,28,18,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Enr,28,15,13,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,150,88,62,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm,99,56,43,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Enr,53,31,22,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,71,39,32,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm,49,27,22,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Enr,27,15,12,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,107,72,34,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm,36,25,10,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Enr,22,17,5,
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,App,19,9,10,
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,Adm,13,6,7,
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,Enr,10,5,5,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,112,62,50,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,70,40,30,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enr,33,18,15,
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,88,54,34,
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Adm,42,27,15,
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Enr,32,20,12,
JOHN GLENN HIGH SCHOOL52166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,App,28,20,8,
JOHN GLENN HIGH SCHOOL52166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Adm,22,17,5,
JOHN GLENN HIGH SCHOOL52166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Enr,11,7,4,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,224,128,96,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,121,70,51,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enr,65,36,29,
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,76,44,31,
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm,60,35,24,
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Enr,32,21,11,
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,83,52,31,
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,47,27,20,
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enr,28,16,12,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,222,117,105,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,139,67,72,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enr,75,36,39,
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App,40,30,10,
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,19,13,6,
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Enr,15,10,5,
JOHN O'CONNELL HIGH SCHOOL52960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App,14,9,5,
JOHN O'CONNELL HIGH SCHOOL52960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Adm,9,6,3,
JOHN O'CONNELL HIGH SCHOOL52960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Enr,4,3,,
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App,15,11,,
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Adm,11,8,3,
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Enr,7,5,,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,132,81,51,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm,73,38,35,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enr,45,26,19,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,65,28,37,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,45,21,24,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enr,28,13,15,
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App,72,38,33,
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Adm,43,25,18,
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Enr,22,11,11,
JULIAN CHARTER SCHOOL52929,JULIAN CHARTER SCHOOL,Julian,San Diego,Adm,4,,3,
JULIAN CHARTER SCHOOL52929,JULIAN CHARTER SCHOOL,Julian,San Diego,Enr,4,,3,
JULIAN UNION HIGH SCHOOL51285,JULIAN UNION HIGH SCHOOL,Julian,San Diego,Adm,4,,,
JUNE JORDAN SCHOOL FOR EQUITY53884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,App,11,8,,
JUNE JORDAN SCHOOL FOR EQUITY53884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Adm,5,4,,
JUNE JORDAN SCHOOL FOR EQUITY53884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Enr,3,,,
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,93,55,38,
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm,50,29,21,
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enr,36,21,15,
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App,81,60,20,
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm,57,45,11,
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Enr,35,27,7,
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,App,83,54,28,
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm,46,34,11,
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,Enr,23,18,5,
KEARNY COLLEGE CONNECTIONS53893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,App,27,13,14,
KEARNY COLLEGE CONNECTIONS53893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Adm,18,7,11,
KEARNY COLLEGE CONNECTIONS53893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Enr,8,,7,
KEARNY DIGITAL MEDIA & DESIGN53216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,App,12,7,5,
KEARNY DIGITAL MEDIA & DESIGN53216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Adm,4,,,
KEARNY DIGITAL MEDIA & DESIGN53216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Enr,3,,,
KEARNY ENG INNOV & DESIGN53217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,App,6,,,
KEARNY ENG INNOV & DESIGN53217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Adm,4,,3,
KEARNY SCH BIOMED SCIENCE TECH53900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,App,14,10,,
KEARNY SCH BIOMED SCIENCE TECH53900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Adm,6,,4,
KELSEYVILLE HIGH SCHOOL51290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,App,16,12,,
KELSEYVILLE HIGH SCHOOL51290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Adm,9,8,,
KELSEYVILLE HIGH SCHOOL51290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Enr,4,4,,
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,App,42,21,20,
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,Adm,28,16,11,
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,Enr,19,13,6,
KERN VALLEY HIGH SCHOOL51342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,App,13,8,5,
KERN VALLEY HIGH SCHOOL51342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,Adm,4,3,,
KING CHAVEZ COMMUNITY HIGH SCH54507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,App,7,7,,
KING CHAVEZ COMMUNITY HIGH SCH54507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Adm,4,4,,
KING CITY JOINT UNION HS51305,KING CITY JOINT UNION HS,King City,Monterey,App,28,16,12,
KING CITY JOINT UNION HS51305,KING CITY JOINT UNION HS,King City,Monterey,Adm,20,11,9,
KING CITY JOINT UNION HS51305,KING CITY JOINT UNION HS,King City,Monterey,Enr,8,4,4,
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,130,92,38,
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,89,62,27,
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enr,66,46,20,
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App,30,21,9,
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Adm,22,13,9,
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Enr,9,5,4,
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,67,35,32,
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm,53,31,22,
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Enr,30,15,15,
KIPP SAN FRANCISCO COLG PREP54816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,App,40,22,18,
KIPP SAN FRANCISCO COLG PREP54816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,Adm,28,15,13,
KIPP SAN FRANCISCO COLG PREP54816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,Enr,18,10,8,
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App,65,34,31,
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Adm,55,29,26,
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Enr,34,16,18,
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,192,102,88,
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,143,77,64,
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,53,30,23,
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,131,73,58,
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,100,58,42,
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,59,33,26,
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App,181,100,81,
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm,118,69,49,
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Enr,54,34,20,
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,App,60,38,22,
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm,38,27,11,
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,Enr,23,17,6,
LA JOLLA HIGH51335,LA JOLLA HIGH,La Jolla,San Diego,App,200,105,92,
LA JOLLA HIGH51335,LA JOLLA HIGH,La Jolla,San Diego,Adm,133,71,60,
LA JOLLA HIGH51335,LA JOLLA HIGH,La Jolla,San Diego,Enr,58,32,24,
LA MIRADA HIGH SCHOOL51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,App,83,50,33,
LA MIRADA HIGH SCHOOL51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Adm,46,28,18,
LA MIRADA HIGH SCHOOL51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Enr,24,15,9,
LA PUENTE HIGH SCHOOL51359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,App,49,35,14,
LA PUENTE HIGH SCHOOL51359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Adm,31,20,11,
LA PUENTE HIGH SCHOOL51359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Enr,13,11,,
LA QUINTA HIGH SCHOOL51328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,App,119,74,45,
LA QUINTA HIGH SCHOOL51328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Adm,67,39,28,
LA QUINTA HIGH SCHOOL51328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Enr,38,24,14,
LA QUINTA HIGH SCHOOL53737,LA QUINTA HIGH SCHOOL,Westminster,Orange,App,250,149,101,
LA QUINTA HIGH SCHOOL53737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Adm,188,117,71,
LA QUINTA HIGH SCHOOL53737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Enr,112,67,45,
LA SERNA HIGH SCHOOL53756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,App,211,117,93,
LA SERNA HIGH SCHOOL53756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Adm,96,57,39,
LA SERNA HIGH SCHOOL53756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Enr,49,30,19,
LA SIERRA HIGH SCHOOL52659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,App,117,84,33,
LA SIERRA HIGH SCHOOL52659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Adm,54,40,14,
LA SIERRA HIGH SCHOOL52659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Enr,27,22,5,
LAGUNA BEACH HIGH SCHOOL51320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,App,87,46,41,
LAGUNA BEACH HIGH SCHOOL51320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Adm,57,31,26,
LAGUNA BEACH HIGH SCHOOL51320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Enr,25,13,12,
LAGUNA CREEK HIGH SCHOOL50829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,App,96,54,41,
LAGUNA CREEK HIGH SCHOOL50829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Adm,54,37,17,
LAGUNA CREEK HIGH SCHOOL50829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Enr,30,22,8,
LAGUNA HILLS HIGH SCHOOL51369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,App,94,47,44,
LAGUNA HILLS HIGH SCHOOL51369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Adm,53,27,24,
LAGUNA HILLS HIGH SCHOOL51369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Enr,29,17,10,
LAKE BALBOA COLLEGE PREP K-1252154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,App,20,10,10,
LAKE BALBOA COLLEGE PREP K-1252154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Adm,12,7,5,
LAKE BALBOA COLLEGE PREP K-1252154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Enr,7,4,3,
LAKESIDE HIGH SCHOOL53995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,App,72,34,38,
LAKESIDE HIGH SCHOOL53995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Adm,45,25,20,
LAKESIDE HIGH SCHOOL53995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Enr,27,12,15,
LAKEWOOD HIGH SCHOOL51347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,App,140,94,46,
LAKEWOOD HIGH SCHOOL51347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Adm,82,59,23,
LAKEWOOD HIGH SCHOOL51347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Enr,45,32,13,
LANCASTER HIGH SCHOOL51412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,App,56,37,19,
LANCASTER HIGH SCHOOL51412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Adm,35,24,11,
LANCASTER HIGH SCHOOL51412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Enr,16,11,5,
LARCHMONT CHARTER SCHOOL54683,LARCHMONT CHARTER SCHOOL,West Hollywood,Los Angeles,App,22,14,8,
LARCHMONT CHARTER SCHOOL54683,LARCHMONT CHARTER SCHOOL,West Hollywood,Los Angeles,Adm,14,10,4,
LARCHMONT CHARTER SCHOOL54683,LARCHMONT CHARTER SCHOOL,West Hollywood,Los Angeles,Enr,8,6,,
LAS LOMAS HIGH SCHOOL53680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,App,149,84,62,
LAS LOMAS HIGH SCHOOL53680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Adm,91,52,38,
LAS LOMAS HIGH SCHOOL53680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Enr,48,27,21,
LAS PLUMAS HIGH SCHOOL52293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,App,7,,5,
LAS PLUMAS HIGH SCHOOL52293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Adm,7,,5,
LASSEN HIGH SCHOOL53470,LASSEN HIGH SCHOOL,Susanville,Lassen,App,10,,7,
LASSEN HIGH SCHOOL53470,LASSEN HIGH SCHOOL,Susanville,Lassen,Adm,8,,6,
LASSEN HIGH SCHOOL53470,LASSEN HIGH SCHOOL,Susanville,Lassen,Enr,5,,4,
LATHROP HIGH SCHOOL54267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,App,49,24,25,
LATHROP HIGH SCHOOL54267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Adm,31,19,12,
LATHROP HIGH SCHOOL54267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Enr,15,11,4,
LATINO COLLEGE PREP ACADEMY53208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,App,38,22,16,
LATINO COLLEGE PREP ACADEMY53208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Adm,21,16,5,
LATINO COLLEGE PREP ACADEMY53208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Enr,14,10,4,
LAUSD/USC MEDIA ARTS ENGR MAGN51652,LAUSD/USC MEDIA ARTS ENGR MAGN,Los Angeles,Los Angeles,App,43,22,21,
LAUSD/USC MEDIA ARTS ENGR MAGN51652,LAUSD/USC MEDIA ARTS ENGR MAGN,Los Angeles,Los Angeles,Adm,23,14,9,
LAUSD/USC MEDIA ARTS ENGR MAGN51652,LAUSD/USC MEDIA ARTS ENGR MAGN,Los Angeles,Los Angeles,Enr,11,9,,
LAWNDALE HIGH SCHOOL51431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,App,101,59,42,
LAWNDALE HIGH SCHOOL51431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Adm,64,39,25,
LAWNDALE HIGH SCHOOL51431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Enr,39,25,14,
LE GRAND UNION HIGH SCHOOL51395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,App,25,18,7,
LE GRAND UNION HIGH SCHOOL51395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Adm,17,13,4,
LE GRAND UNION HIGH SCHOOL51395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Enr,13,9,4,
LEADERSHIP HIGH SCHOOL52968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,App,11,8,,
LEADERSHIP HIGH SCHOOL52968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,Adm,7,5,,
LEADERSHIP HIGH SCHOOL52968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,Enr,4,3,,
LEADERSHIP PUBLIC SCH HAYWARD51231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,App,54,35,19,
