Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,App,57,31,26
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,Adm,32,16,16
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,Enr,14,9,5
SAINT MICHAELS PREP SCHOOL52273,SAINT MICHAELS PREP SCHOOL,Silverado,Orange,App,9,,9
SAINT MICHAELS PREP SCHOOL52273,SAINT MICHAELS PREP SCHOOL,Silverado,Orange,Adm,8,,8
SAINT MONICA CATHOLIC HS53310,SAINT MONICA CATHOLIC HS,Santa Monica,Los Angeles,App,45,20,25
SAINT MONICA CATHOLIC HS53310,SAINT MONICA CATHOLIC HS,Santa Monica,Los Angeles,Adm,28,11,17
SAINT MONICA CATHOLIC HS53310,SAINT MONICA CATHOLIC HS,Santa Monica,Los Angeles,Enr,16,7,9
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,App,36,15,20
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,Adm,24,11,12
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,Enr,13,8,5
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,App,38,17,21
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,Adm,19,10,9
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,Enr,9,5,4
SAINT PIUS X-ST MATTHIAS ACDMY51232,SAINT PIUS X-ST MATTHIAS ACDMY,Downey,Los Angeles,App,41,26,15
SAINT PIUS X-ST MATTHIAS ACDMY51232,SAINT PIUS X-ST MATTHIAS ACDMY,Downey,Los Angeles,Adm,27,19,8
SAINT PIUS X-ST MATTHIAS ACDMY51232,SAINT PIUS X-ST MATTHIAS ACDMY,Downey,Los Angeles,Enr,14,8,6
SAINT VINCENT DE PAUL HIGH SCH52455,SAINT VINCENT DE PAUL HIGH SCH,Petaluma,Sonoma,App,16,10,6
SAINT VINCENT DE PAUL HIGH SCH52455,SAINT VINCENT DE PAUL HIGH SCH,Petaluma,Sonoma,Adm,6,4,
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,App,61,26,34
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,Adm,46,18,28
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,Enr,22,8,14
SAN DIEGO JEWISH ACADEMY52946,SAN DIEGO JEWISH ACADEMY,San Diego,San Diego,App,12,10,
SAN DIEGO JEWISH ACADEMY52946,SAN DIEGO JEWISH ACADEMY,San Diego,San Diego,Adm,8,6,
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,App,58,32,26
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,Adm,36,20,16
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,Enr,11,7,4
SAN FRANCISCO UNIVERSITY HS53039,SAN FRANCISCO UNIVERSITY HS,San Francisco,San Francisco,App,69,41,26
SAN FRANCISCO UNIVERSITY HS53039,SAN FRANCISCO UNIVERSITY HS,San Francisco,San Francisco,Adm,46,30,15
SAN FRANCISCO UNIVERSITY HS53039,SAN FRANCISCO UNIVERSITY HS,San Francisco,San Francisco,Enr,11,8,3
SAN FRANCISCO WALDORF HS53027,SAN FRANCISCO WALDORF HS,San Francisco,San Francisco,App,16,14,
SAN FRANCISCO WALDORF HS53027,SAN FRANCISCO WALDORF HS,San Francisco,San Francisco,Adm,11,9,
SAN GABRIEL ACADEMY53054,SAN GABRIEL ACADEMY,San Gabriel,Los Angeles,App,14,6,8
SAN GABRIEL ACADEMY53054,SAN GABRIEL ACADEMY,San Gabriel,Los Angeles,Adm,13,6,7
SAN GABRIEL ACADEMY53054,SAN GABRIEL ACADEMY,San Gabriel,Los Angeles,Enr,9,4,5
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,App,21,21,
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,Adm,12,12,
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,Enr,6,6,
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,38,15,22
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Adm,28,13,15
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Enr,13,5,8
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,App,19,18,
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,Adm,13,13,
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,Enr,5,5,
SANTA CLARA HIGH SCHOOL52300,SANTA CLARA HIGH SCHOOL,Oxnard,Ventura,App,26,15,11
SANTA CLARA HIGH SCHOOL52300,SANTA CLARA HIGH SCHOOL,Oxnard,Ventura,Adm,14,7,7
SANTA CLARA HIGH SCHOOL52300,SANTA CLARA HIGH SCHOOL,Oxnard,Ventura,Enr,3,,
SANTA CLARITA CHRISTIAN SCHOOL50469,SANTA CLARITA CHRISTIAN SCHOOL,Santa Clarita,Los Angeles,App,9,,6
SANTA CLARITA CHRISTIAN SCHOOL50469,SANTA CLARITA CHRISTIAN SCHOOL,Santa Clarita,Los Angeles,Adm,5,,3
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,App,35,17,18
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Adm,18,8,10
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Enr,4,,
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,167,88,79
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Adm,100,50,50
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Enr,46,23,23
SCHOOL INDEPENDENT LEARNERS52209,SCHOOL INDEPENDENT LEARNERS,Los Altos,Santa Clara,App,5,,
SCHOOL INDEPENDENT LEARNERS52209,SCHOOL INDEPENDENT LEARNERS,Los Altos,Santa Clara,Adm,3,,
SEQUOYAH SCHOOL50058,SEQUOYAH SCHOOL,Pasadena,Los Angeles,App,19,8,10
SEQUOYAH SCHOOL50058,SEQUOYAH SCHOOL,Pasadena,Los Angeles,Adm,10,4,6
SEQUOYAH SCHOOL50058,SEQUOYAH SCHOOL,Pasadena,Los Angeles,Enr,3,,3
SERVITE HIGH SCHOOL50088,SERVITE HIGH SCHOOL,Anaheim,Orange,App,70,,70
SERVITE HIGH SCHOOL50088,SERVITE HIGH SCHOOL,Anaheim,Orange,Adm,45,,45
SERVITE HIGH SCHOOL50088,SERVITE HIGH SCHOOL,Anaheim,Orange,Enr,18,,18
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,App,49,30,19
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,Adm,30,20,10
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,Enr,7,5,
SHERMAN INDIAN HIGH SCHOOL52676,SHERMAN INDIAN HIGH SCHOOL,Riverside,Riverside,Adm,3,,
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,52,29,23
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Adm,37,20,17
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Enr,15,6,9
SONOMA ACADEMY53626,SONOMA ACADEMY,Santa Rosa,Sonoma,App,51,25,26
SONOMA ACADEMY53626,SONOMA ACADEMY,Santa Rosa,Sonoma,Adm,37,20,17
SONOMA ACADEMY53626,SONOMA ACADEMY,Santa Rosa,Sonoma,Enr,18,10,8
SOUTH HILLS ACADEMY54877,SOUTH HILLS ACADEMY,West Covina,Los Angeles,App,13,5,8
SOUTH HILLS ACADEMY54877,SOUTH HILLS ACADEMY,West Covina,Los Angeles,Adm,6,3,3
SOUTH HILLS ACADEMY54877,SOUTH HILLS ACADEMY,West Covina,Los Angeles,Enr,5,3,
SOUTHLANDS CHRISTIAN HS53681,SOUTHLANDS CHRISTIAN HS,Walnut,Los Angeles,App,41,23,18
SOUTHLANDS CHRISTIAN HS53681,SOUTHLANDS CHRISTIAN HS,Walnut,Los Angeles,Adm,33,20,13
SOUTHLANDS CHRISTIAN HS53681,SOUTHLANDS CHRISTIAN HS,Walnut,Los Angeles,Enr,18,11,7
SOUTHWESTERN ACADEMY53161,SOUTHWESTERN ACADEMY,San Marino,Los Angeles,App,11,5,6
SOUTHWESTERN ACADEMY53161,SOUTHWESTERN ACADEMY,San Marino,Los Angeles,Adm,9,4,5
SOUTHWESTERN ACADEMY53161,SOUTHWESTERN ACADEMY,San Marino,Los Angeles,Enr,6,,4
ST BERNARDS CATHOLIC HS50898,ST BERNARDS CATHOLIC HS,Eureka,Humboldt,App,7,,5
ST BERNARDS CATHOLIC HS50898,ST BERNARDS CATHOLIC HS,Eureka,Humboldt,Adm,6,,4
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,App,23,15,8
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,Adm,14,7,7
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,Enr,3,3,
ST MONICA ACADEMY53866,ST MONICA ACADEMY,Pasadena,Los Angeles,App,11,6,
ST MONICA ACADEMY53866,ST MONICA ACADEMY,Pasadena,Los Angeles,Adm,6,3,3
ST MONICA ACADEMY53866,ST MONICA ACADEMY,Pasadena,Los Angeles,Enr,3,,
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,App,40,18,20
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,Adm,29,14,13
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,Enr,10,4,5
STUART HALL HIGH SCHOOL53029,STUART HALL HIGH SCHOOL,San Francisco,San Francisco,App,34,,34
STUART HALL HIGH SCHOOL53029,STUART HALL HIGH SCHOOL,San Francisco,San Francisco,Adm,18,,18
STUART HALL HIGH SCHOOL53029,STUART HALL HIGH SCHOOL,San Francisco,San Francisco,Enr,8,,8
SUMMERFIELD WALDORF SCHOOL53349,SUMMERFIELD WALDORF SCHOOL,Santa Rosa,Sonoma,App,7,,
TARBUT V TORAH CMNTY DAY SCHL51269,TARBUT V TORAH CMNTY DAY SCHL,Irvine,Orange,App,25,7,18
TARBUT V TORAH CMNTY DAY SCHL51269,TARBUT V TORAH CMNTY DAY SCHL,Irvine,Orange,Adm,15,4,11
TARBUT V TORAH CMNTY DAY SCHL51269,TARBUT V TORAH CMNTY DAY SCHL,Irvine,Orange,Enr,6,,4
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,App,27,17,10
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,Adm,17,12,5
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,87,42,44
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,Adm,60,28,31
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,Enr,19,8,11
TILDEN PREPARATORY SCHOOL54164,TILDEN PREPARATORY SCHOOL,Albany,Alameda,App,10,5,5
TILDEN PREPARATORY SCHOOL54164,TILDEN PREPARATORY SCHOOL,Albany,Alameda,Adm,4,,
TORAH HS OF SAN DIEGO51433,TORAH HS OF SAN DIEGO,San Diego,San Diego,App,7,7,
TORAH HS OF SAN DIEGO51433,TORAH HS OF SAN DIEGO,San Diego,San Diego,Adm,3,3,
TORAH HS OF SAN DIEGO51433,TORAH HS OF SAN DIEGO,San Diego,San Diego,Enr,3,3,
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,9,,7
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,Adm,8,,6
TRINITY CLASSICAL ACADEMY54284,TRINITY CLASSICAL ACADEMY,Valencia,Los Angeles,App,20,13,7
TRINITY CLASSICAL ACADEMY54284,TRINITY CLASSICAL ACADEMY,Valencia,Los Angeles,Adm,13,7,6
TRINITY CLASSICAL ACADEMY54284,TRINITY CLASSICAL ACADEMY,Valencia,Los Angeles,Enr,8,3,5
TRINITY PACIFIC CHRISTIAN SCH52123,TRINITY PACIFIC CHRISTIAN SCH,Thousand Oaks,Ventura,Adm,3,,
TURLOCK CHRISTIAN HS53564,TURLOCK CHRISTIAN HS,Turlock,Stanislaus,App,12,5,7
TURLOCK CHRISTIAN HS53564,TURLOCK CHRISTIAN HS,Turlock,Stanislaus,Adm,8,3,5
TURLOCK CHRISTIAN HS53564,TURLOCK CHRISTIAN HS,Turlock,Stanislaus,Enr,3,,
UPLAND CHRISTIAN ACADEMY54356,UPLAND CHRISTIAN ACADEMY,Rancho Cucamonga,San Bernardino,App,25,12,13
UPLAND CHRISTIAN ACADEMY54356,UPLAND CHRISTIAN ACADEMY,Rancho Cucamonga,San Bernardino,Adm,20,9,11
UPLAND CHRISTIAN ACADEMY54356,UPLAND CHRISTIAN ACADEMY,Rancho Cucamonga,San Bernardino,Enr,12,3,9
URBAN SCHOOL OF SAN FRANCISCO53048,URBAN SCHOOL OF SAN FRANCISCO,San Francisco,San Francisco,App,79,44,35
URBAN SCHOOL OF SAN FRANCISCO53048,URBAN SCHOOL OF SAN FRANCISCO,San Francisco,San Francisco,Adm,51,30,21
URBAN SCHOOL OF SAN FRANCISCO53048,URBAN SCHOOL OF SAN FRANCISCO,San Francisco,San Francisco,Enr,9,7,
VACAVILLE CHRISTIAN HIGH SCHL53593,VACAVILLE CHRISTIAN HIGH SCHL,Vacaville,Solano,App,15,8,7
VACAVILLE CHRISTIAN HIGH SCHL53593,VACAVILLE CHRISTIAN HIGH SCHL,Vacaville,Solano,Adm,10,6,4
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,App,34,17,17
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,Adm,24,11,13
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,Enr,9,5,4
VALLEY CHRISTIAN HIGH SCHOOL50787,VALLEY CHRISTIAN HIGH SCHOOL,Dublin,Alameda,App,17,11,6
VALLEY CHRISTIAN HIGH SCHOOL50787,VALLEY CHRISTIAN HIGH SCHOOL,Dublin,Alameda,Adm,11,8,3
VALLEY CHRISTIAN HIGH SCHOOL50787,VALLEY CHRISTIAN HIGH SCHOOL,Dublin,Alameda,Enr,6,4,
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,204,105,99
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,163,77,86
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Enr,64,33,31
VALLEY TORAH HIGH SCHOOL52136,VALLEY TORAH HIGH SCHOOL,North Hollywood,Los Angeles,App,15,10,5
VALLEY TORAH HIGH SCHOOL52136,VALLEY TORAH HIGH SCHOOL,North Hollywood,Los Angeles,Adm,12,9,3
VERBUM DEI HIGH SCHOOL51829,VERBUM DEI HIGH SCHOOL,Los Angeles,Los Angeles,App,34,,33
VERBUM DEI HIGH SCHOOL51829,VERBUM DEI HIGH SCHOOL,Los Angeles,Los Angeles,Adm,19,,18
VERBUM DEI HIGH SCHOOL51829,VERBUM DEI HIGH SCHOOL,Los Angeles,Los Angeles,Enr,4,,4
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,87,47,40
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Adm,63,36,27
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Enr,20,7,13
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,44,22,22
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Adm,26,11,15
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Enr,10,3,7
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,App,35,14,21
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,Adm,33,13,20
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,Enr,16,8,8
VINCENT MEMORIAL CATHOLIC HS50420,VINCENT MEMORIAL CATHOLIC HS,Calexico,Imperial,App,16,5,11
VINCENT MEMORIAL CATHOLIC HS50420,VINCENT MEMORIAL CATHOLIC HS,Calexico,Imperial,Adm,12,4,8
VINCENT MEMORIAL CATHOLIC HS50420,VINCENT MEMORIAL CATHOLIC HS,Calexico,Imperial,Enr,5,,3
VISTAMAR SCHOOL53973,VISTAMAR SCHOOL,El Segundo,Los Angeles,App,42,15,27
VISTAMAR SCHOOL53973,VISTAMAR SCHOOL,El Segundo,Los Angeles,Adm,27,13,14
VISTAMAR SCHOOL53973,VISTAMAR SCHOOL,El Segundo,Los Angeles,Enr,10,7,3
VIVIAN WEBB SCHOOL50599,VIVIAN WEBB SCHOOL,Claremont,Los Angeles,App,40,40,
VIVIAN WEBB SCHOOL50599,VIVIAN WEBB SCHOOL,Claremont,Los Angeles,Adm,26,26,
VIVIAN WEBB SCHOOL50599,VIVIAN WEBB SCHOOL,Claremont,Los Angeles,Enr,4,4,
WALDORF SCH/THE PENINSULA HS54183,WALDORF SCH/THE PENINSULA HS,Mountain View,Santa Clara,App,11,6,5
WALDORF SCH/THE PENINSULA HS54183,WALDORF SCH/THE PENINSULA HS,Mountain View,Santa Clara,Adm,7,4,3
WALDORF SCHOOL OF SAN DIEGO HS54494,WALDORF SCHOOL OF SAN DIEGO HS,San Diego,San Diego,App,5,,
WALDORF SCHOOL OF SAN DIEGO HS54494,WALDORF SCHOOL OF SAN DIEGO HS,San Diego,San Diego,Adm,3,,
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,App,17,9,8
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,Adm,14,6,8
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,Enr,6,3,3
WEBB SCHOOL OF CALIFORNIA50600,WEBB SCHOOL OF CALIFORNIA,Claremont,Los Angeles,App,36,,36
WEBB SCHOOL OF CALIFORNIA50600,WEBB SCHOOL OF CALIFORNIA,Claremont,Los Angeles,Adm,28,,28
WEBB SCHOOL OF CALIFORNIA50600,WEBB SCHOOL OF CALIFORNIA,Claremont,Los Angeles,Enr,5,,5
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,App,15,5,10
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,Adm,13,5,8
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,Enr,6,,5
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,App,35,16,19
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,Adm,32,14,18
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,Enr,17,4,13
WESTRIDGE SCHOOL FOR GIRLS52420,WESTRIDGE SCHOOL FOR GIRLS,Pasadena,Los Angeles,App,44,44,
WESTRIDGE SCHOOL FOR GIRLS52420,WESTRIDGE SCHOOL FOR GIRLS,Pasadena,Los Angeles,Adm,35,35,
WESTRIDGE SCHOOL FOR GIRLS52420,WESTRIDGE SCHOOL FOR GIRLS,Pasadena,Los Angeles,Enr,3,3,
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,45,23,22
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,Adm,33,17,16
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,Enr,14,7,7
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,27,8,19
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,Adm,19,7,12
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,Enr,9,4,5
WINDWARD SCHOOL53323,WINDWARD SCHOOL,Los Angeles,Los Angeles,App,61,31,30
WINDWARD SCHOOL53323,WINDWARD SCHOOL,Los Angeles,Los Angeles,Adm,32,17,15
WINDWARD SCHOOL53323,WINDWARD SCHOOL,Los Angeles,Los Angeles,Enr,5,3,
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,App,17,8,9
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,Adm,13,6,7
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,Enr,9,4,5
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,App,6,,
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,Adm,5,3,
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,Enr,4,3,
WOODSIDE PRIORY SCHOOL52527,WOODSIDE PRIORY SCHOOL,Portola Valley,San Mateo,App,44,18,25
WOODSIDE PRIORY SCHOOL52527,WOODSIDE PRIORY SCHOOL,Portola Valley,San Mateo,Adm,32,12,19
WOODSIDE PRIORY SCHOOL52527,WOODSIDE PRIORY SCHOOL,Portola Valley,San Mateo,Enr,10,5,5
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,App,61,31,30
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,Adm,40,19,21
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,Enr,21,12,9
YESHIVA UNIV HS LOS ANGELES51843,YESHIVA UNIV HS LOS ANGELES,Los Angeles,Los Angeles,App,7,5,
YESHIVA UNIV HS LOS ANGELES51843,YESHIVA UNIV HS LOS ANGELES,Los Angeles,Los Angeles,Adm,3,,
YORK SCHOOL52053,YORK SCHOOL,Monterey,Monterey,App,33,12,21
YORK SCHOOL52053,YORK SCHOOL,Monterey,Monterey,Adm,24,7,17
YORK SCHOOL52053,YORK SCHOOL,Monterey,Monterey,Enr,11,,10
YULA BOYS HIGH SCHOOL51841,YULA BOYS HIGH SCHOOL,Los Angeles,Los Angeles,App,10,,10
YULA BOYS HIGH SCHOOL51841,YULA BOYS HIGH SCHOOL,Los Angeles,Los Angeles,Adm,10,,10
YULA BOYS HIGH SCHOOL51841,YULA BOYS HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,,3
