Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,App,21,12,9,
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Adm,11,6,5,
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Enr,4,3,,
MET SACRAMENTO HIGH SCHOOL53916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App,8,6,,
METWEST HIGH SCHOOL53009,METWEST HIGH SCHOOL,Oakland,Alameda,App,16,9,7,
METWEST HIGH SCHOOL53009,METWEST HIGH SCHOOL,Oakland,Alameda,Adm,5,3,,
METWEST HIGH SCHOOL53009,METWEST HIGH SCHOOL,Oakland,Alameda,Enr,3,,,
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App,42,30,12,
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Adm,21,19,,
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Enr,12,12,,
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App,61,34,26,
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Adm,39,22,16,
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Enr,13,5,8,
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App,34,22,12,
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm,26,16,10,
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enr,15,12,3,
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App,69,40,29,
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Adm,32,20,12,
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Enr,16,12,4,
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App,47,25,22,
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Adm,35,20,15,
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Enr,22,12,10,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App,8,7,,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Adm,6,5,,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Enr,3,3,,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,App,26,18,8,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Adm,17,11,6,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Enr,11,8,3,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App,163,81,82,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm,122,59,63,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enr,80,33,47,
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,261,140,121,
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm,157,86,71,
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enr,94,49,45,
MINARETS CHARTER HIGH SCHOOL54625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,App,6,5,,
MINARETS CHARTER HIGH SCHOOL54625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,Adm,4,3,,
MINARETS HIGH SCHOOL54413,MINARETS HIGH SCHOOL,Oneals,Madera,Adm,3,,,
MINARETS HIGH SCHOOL54413,MINARETS HIGH SCHOOL,Oneals,Madera,Enr,3,,,
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,271,154,117,
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm,173,89,84,
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enr,86,38,48,
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,146,75,71,
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,104,56,48,
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enr,49,23,26,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App,165,86,79,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Adm,95,52,43,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Enr,55,31,24,
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App,40,21,19,
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Adm,29,16,13,
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Enr,13,5,8,
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,181,98,83,
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm,125,64,61,
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enr,47,23,24,
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,App,58,32,26,
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Adm,40,17,23,
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Enr,19,8,11,
MISSION EARLY COLLEGE HIGH SCH50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,App,9,6,,
MISSION EARLY COLLEGE HIGH SCH50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Adm,4,3,,
MISSION EARLY COLLEGE HIGH SCH50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Enr,3,,,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,138,76,61,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm,88,46,41,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Enr,53,25,28,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,App,44,29,15,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Adm,30,22,8,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Enr,12,10,,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,422,219,201,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Adm,366,193,173,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Enr,183,87,96,
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,112,57,54,
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm,69,36,32,
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Enr,44,25,18,
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,151,77,74,
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,93,46,47,
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Enr,52,24,28,
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,App,132,79,53,
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Adm,92,52,40,
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Enr,46,26,20,
MIT (MARE ISLAND TECH) ACADEMY53833,MIT (MARE ISLAND TECH) ACADEMY,Vallejo,Solano,App,32,23,9,
MIT (MARE ISLAND TECH) ACADEMY53833,MIT (MARE ISLAND TECH) ACADEMY,Vallejo,Solano,Adm,20,16,4,
MIT (MARE ISLAND TECH) ACADEMY53833,MIT (MARE ISLAND TECH) ACADEMY,Vallejo,Solano,Enr,13,10,3,
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App,112,61,51,
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Adm,70,37,33,
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Enr,42,23,19,
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,App,48,36,12,
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,Adm,31,24,7,
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,Enr,14,13,,
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App,72,55,17,
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Adm,42,31,11,
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Enr,23,15,8,
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,449,225,222,
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm,335,167,166,
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Enr,163,75,86,
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,App,187,124,62,
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Adm,121,80,40,
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Enr,54,39,15,
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,App,251,122,129,
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Adm,146,70,76,
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Enr,82,43,39,
MONTE VISTA HIGH SCHOOL53416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,App,42,23,19,
MONTE VISTA HIGH SCHOOL53416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,Adm,35,18,17,
MONTE VISTA HIGH SCHOOL53416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,Enr,16,8,8,
MONTEBELLO HIGH SCHOOL52029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,App,97,58,39,
MONTEBELLO HIGH SCHOOL52029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Adm,56,31,25,
MONTEBELLO HIGH SCHOOL52029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Enr,29,16,13,
MONTEREY HIGH SCHOOL52050,MONTEREY HIGH SCHOOL,Monterey,Monterey,App,98,50,48,
MONTEREY HIGH SCHOOL52050,MONTEREY HIGH SCHOOL,Monterey,Monterey,Adm,54,27,27,
MONTEREY HIGH SCHOOL52050,MONTEREY HIGH SCHOOL,Monterey,Monterey,Enr,35,15,20,
MONTEREY TRAIL HIGH SCHOOL50902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,App,122,70,51,
MONTEREY TRAIL HIGH SCHOOL50902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,Adm,67,46,21,
MONTEREY TRAIL HIGH SCHOOL50902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,Enr,34,24,10,
MONTGOMERY HIGH SCHOOL51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,App,61,39,22,
MONTGOMERY HIGH SCHOOL51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,Adm,34,22,12,
MONTGOMERY HIGH SCHOOL51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,Enr,20,13,7,
MONTGOMERY HIGH SCHOOL53328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,App,44,32,10,
MONTGOMERY HIGH SCHOOL53328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Adm,22,15,5,
MONTGOMERY HIGH SCHOOL53328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Enr,8,6,,
MOORPARK HIGH SCHOOL52055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,App,90,46,44,
MOORPARK HIGH SCHOOL52055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,Adm,55,27,28,
MOORPARK HIGH SCHOOL52055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,Enr,26,12,14,
MORENO VALLEY HIGH SCHOOL53459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,App,126,88,38,
MORENO VALLEY HIGH SCHOOL53459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,Adm,80,61,19,
MORENO VALLEY HIGH SCHOOL53459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,Enr,51,41,10,
MORNINGSIDE HIGH SCHOOL51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,App,37,29,8,
MORNINGSIDE HIGH SCHOOL51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,Adm,16,13,3,
MORNINGSIDE HIGH SCHOOL51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,Enr,9,7,,
MORRO BAY HIGH SCHOOL52061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,App,38,26,12,
MORRO BAY HIGH SCHOOL52061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,Adm,21,17,4,
MORRO BAY HIGH SCHOOL52061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,Enr,13,10,3,
MORSE HIGH SCHOOL52881,MORSE HIGH SCHOOL,San Diego,San Diego,App,85,57,28,
MORSE HIGH SCHOOL52881,MORSE HIGH SCHOOL,San Diego,San Diego,Adm,52,36,16,
MORSE HIGH SCHOOL52881,MORSE HIGH SCHOOL,San Diego,San Diego,Enr,34,22,12,
MOUNT DIABLO HIGH SCHOOL50660,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,App,40,22,18,
MOUNT DIABLO HIGH SCHOOL50660,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,Adm,30,18,12,
MOUNT DIABLO HIGH SCHOOL50660,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,Enr,16,11,5,
MOUNT EDEN HIGH SCHOOL51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,App,108,64,44,
MOUNT EDEN HIGH SCHOOL51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Adm,77,44,33,
MOUNT EDEN HIGH SCHOOL51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Enr,48,27,21,
MOUNT MIGUEL HIGH SCHOOL53417,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,App,39,26,13,
MOUNT MIGUEL HIGH SCHOOL53417,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,Adm,23,16,7,
MOUNT MIGUEL HIGH SCHOOL53417,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,Enr,7,7,,
MOUNT PLEASANT HIGH SCHOOL53094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,App,62,36,26,
MOUNT PLEASANT HIGH SCHOOL53094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,Adm,39,24,15,
MOUNT PLEASANT HIGH SCHOOL53094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,Enr,18,11,7,
MOUNT SHASTA HIGH SCHOOL52080,MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,App,10,5,5,
MOUNT SHASTA HIGH SCHOOL52080,MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,Adm,9,4,5,
MOUNT SHASTA HIGH SCHOOL52080,MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,Enr,7,,5,
MOUNT WHITNEY HIGH SCHOOL53670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,App,29,16,13,
MOUNT WHITNEY HIGH SCHOOL53670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,Adm,18,10,8,
MOUNT WHITNEY HIGH SCHOOL53670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,Enr,11,7,4,
MOUNTAIN EMPIRE HIGH SCHOOL50455,MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,App,9,5,,
MOUNTAIN EMPIRE HIGH SCHOOL50455,MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,Adm,6,4,,
MOUNTAIN EMPIRE HIGH SCHOOL50455,MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,Enr,3,,,
MOUNTAIN HOUSE HIGH SCHOOL54813,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,App,89,51,38,
MOUNTAIN HOUSE HIGH SCHOOL54813,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,Adm,64,37,27,
MOUNTAIN HOUSE HIGH SCHOOL54813,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,Enr,40,23,17,
MOUNTAIN VIEW HIGH SCHOOL50837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,App,56,43,13,
MOUNTAIN VIEW HIGH SCHOOL50837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Adm,36,26,10,
MOUNTAIN VIEW HIGH SCHOOL50837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Enr,16,10,6,
MOUNTAIN VIEW HIGH SCHOOL52075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,App,252,139,109,
MOUNTAIN VIEW HIGH SCHOOL52075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Adm,156,87,68,
MOUNTAIN VIEW HIGH SCHOOL52075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Enr,62,30,31,
MT CARMEL HIGH SCHOOL52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,App,132,70,59,
MT CARMEL HIGH SCHOOL52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,Adm,84,40,42,
MT CARMEL HIGH SCHOOL52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,Enr,50,22,27,
MT EVEREST ACADEMY52826,MT EVEREST ACADEMY,San Diego,San Diego,App,9,7,,
MT EVEREST ACADEMY52826,MT EVEREST ACADEMY,San Diego,San Diego,Adm,9,7,,
MT EVEREST ACADEMY52826,MT EVEREST ACADEMY,San Diego,San Diego,Enr,4,4,,
MURRIETA MESA HIGH SCHOOL54357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,App,77,39,37,
MURRIETA MESA HIGH SCHOOL54357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,Adm,50,25,25,
MURRIETA MESA HIGH SCHOOL54357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,Enr,31,14,17,
MURRIETA VALLEY HIGH SCHOOL52073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,App,116,58,58,
MURRIETA VALLEY HIGH SCHOOL52073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,Adm,68,32,36,
MURRIETA VALLEY HIGH SCHOOL52073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,Enr,36,15,21,
NAPA HIGH SCHOOL52085,NAPA HIGH SCHOOL,Napa,Napa,App,64,45,18,
NAPA HIGH SCHOOL52085,NAPA HIGH SCHOOL,Napa,Napa,Adm,44,33,11,
NAPA HIGH SCHOOL52085,NAPA HIGH SCHOOL,Napa,Napa,Enr,31,25,6,
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,App,98,64,34,
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Adm,61,41,20,
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Enr,29,21,8,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,App,57,40,17,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Adm,34,23,11,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Enr,18,15,3,
NATOMAS HIGH SCHOOL52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,App,28,19,9,
NATOMAS HIGH SCHOOL52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,Adm,15,9,6,
NATOMAS HIGH SCHOOL52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,Enr,7,4,3,
NATOMAS PACIFIC PATHWAYS PREP54095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,App,53,33,20,
NATOMAS PACIFIC PATHWAYS PREP54095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,Adm,25,17,8,
NATOMAS PACIFIC PATHWAYS PREP54095,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,Enr,22,15,7,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,App,43,30,12,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,Adm,25,18,7,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,Enr,11,7,4,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,App,44,27,17,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,Adm,25,16,9,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,Enr,16,9,7,
NEW DESIGNS CHARTER SCH WATTS54498,NEW DESIGNS CHARTER SCH WATTS,Los Angeles,Los Angeles,App,17,11,5,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,App,48,28,20,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,Adm,30,18,12,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,Enr,14,7,7,
NEW MILLENNIUM SECONDARY SCHL50512,NEW MILLENNIUM SECONDARY SCHL,Gardena,Los Angeles,App,5,,,
NEW OPEN WORLD ACADEMY54457,NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,App,36,16,20,
NEW OPEN WORLD ACADEMY54457,NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,Adm,12,7,5,
NEW OPEN WORLD ACADEMY54457,NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,Enr,6,3,3,
NEW TECHNOLOGY HIGH SCHOOL52102,NEW TECHNOLOGY HIGH SCHOOL,Napa,Napa,App,17,10,7,
NEW TECHNOLOGY HIGH SCHOOL52102,NEW TECHNOLOGY HIGH SCHOOL,Napa,Napa,Adm,15,9,6,
NEW TECHNOLOGY HIGH SCHOOL52102,NEW TECHNOLOGY HIGH SCHOOL,Napa,Napa,Enr,9,5,4,
NEW VILLAGE GIRLS ACADEMY54165,NEW VILLAGE GIRLS ACADEMY,Los Angeles,Los Angeles,App,8,8,,
NEW VILLAGE GIRLS ACADEMY54165,NEW VILLAGE GIRLS ACADEMY,Los Angeles,Los Angeles,Adm,3,3,,
NEW WEST CHARTER SCHOOL54663,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,App,47,27,19,
NEW WEST CHARTER SCHOOL54663,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,Adm,35,19,16,
NEW WEST CHARTER SCHOOL54663,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,Enr,24,13,11,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,App,62,38,22,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Adm,30,21,8,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Enr,18,13,5,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,App,177,85,90,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,Adm,110,55,54,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,Enr,49,25,24,
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,App,148,76,71,
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,Adm,83,42,40,
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,Enr,42,23,19,
NIPOMO HIGH SCHOOL52211,NIPOMO HIGH SCHOOL,Nipomo,San Luis Obispo,App,18,12,6,
