Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
RIVERBANK HIGH SCHOOL52657,RIVERBANK HIGH SCHOOL,Riverbank,Stanislaus,Adm,21,9,12,
RIVERBANK HIGH SCHOOL52657,RIVERBANK HIGH SCHOOL,Riverbank,Stanislaus,Enr,13,3,10,
RIVERDALE HIGH SCHOOL52660,RIVERDALE HIGH SCHOOL,Riverdale,Fresno,App,24,16,8,
RIVERDALE HIGH SCHOOL52660,RIVERDALE HIGH SCHOOL,Riverdale,Fresno,Adm,21,13,8,
RIVERDALE HIGH SCHOOL52660,RIVERDALE HIGH SCHOOL,Riverdale,Fresno,Enr,7,3,4,
RIVERSIDE POLY HIGH SCHOOL52665,RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,App,133,82,50,
RIVERSIDE POLY HIGH SCHOOL52665,RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,Adm,91,59,31,
RIVERSIDE POLY HIGH SCHOOL52665,RIVERSIDE POLY HIGH SCHOOL,Riverside,Riverside,Enr,48,27,20,
RIVERSIDE PREPARATORY54241,RIVERSIDE PREPARATORY,Oro Grande,San Bernardino,App,15,10,5,
RIVERSIDE PREPARATORY54241,RIVERSIDE PREPARATORY,Oro Grande,San Bernardino,Adm,8,6,,
RIVERSIDE PREPARATORY54241,RIVERSIDE PREPARATORY,Oro Grande,San Bernardino,Enr,5,4,,
RIVERSIDE STEM ACADEMY54784,RIVERSIDE STEM ACADEMY,Riverside,Riverside,App,41,16,25,
RIVERSIDE STEM ACADEMY54784,RIVERSIDE STEM ACADEMY,Riverside,Riverside,Adm,32,12,20,
RIVERSIDE STEM ACADEMY54784,RIVERSIDE STEM ACADEMY,Riverside,Riverside,Enr,21,6,15,
ROBERT A MILLIKAN HIGH SCHOOL51476,ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,App,196,123,73,
ROBERT A MILLIKAN HIGH SCHOOL51476,ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,Adm,122,80,42,
ROBERT A MILLIKAN HIGH SCHOOL51476,ROBERT A MILLIKAN HIGH SCHOOL,Long Beach,Los Angeles,Enr,48,35,13,
ROBERT F KENNEDY HIGH SCHOOL54280,ROBERT F KENNEDY HIGH SCHOOL,Delano,Kern,App,41,32,9,
ROBERT F KENNEDY HIGH SCHOOL54280,ROBERT F KENNEDY HIGH SCHOOL,Delano,Kern,Adm,30,23,7,
ROBERT F KENNEDY HIGH SCHOOL54280,ROBERT F KENNEDY HIGH SCHOOL,Delano,Kern,Enr,14,9,5,
ROBERT FULTON COLLEGE PREP SCH54030,ROBERT FULTON COLLEGE PREP SCH,Van Nuys,Los Angeles,App,29,24,5,
ROBERT FULTON COLLEGE PREP SCH54030,ROBERT FULTON COLLEGE PREP SCH,Van Nuys,Los Angeles,Adm,10,6,4,
ROBERT FULTON COLLEGE PREP SCH54030,ROBERT FULTON COLLEGE PREP SCH,Van Nuys,Los Angeles,Enr,6,3,3,
ROBERTO CRUZ LEADERSHIP ACDMY54885,ROBERTO CRUZ LEADERSHIP ACDMY,San Jose,Santa Clara,App,14,10,,
ROBERTO CRUZ LEADERSHIP ACDMY54885,ROBERTO CRUZ LEADERSHIP ACDMY,San Jose,Santa Clara,Adm,11,8,3,
ROBERTO CRUZ LEADERSHIP ACDMY54885,ROBERTO CRUZ LEADERSHIP ACDMY,San Jose,Santa Clara,Enr,7,5,,
ROCKLIN HIGH SCHOOL52609,ROCKLIN HIGH SCHOOL,Rocklin,Placer,App,115,61,54,
ROCKLIN HIGH SCHOOL52609,ROCKLIN HIGH SCHOOL,Rocklin,Placer,Adm,68,36,32,
ROCKLIN HIGH SCHOOL52609,ROCKLIN HIGH SCHOOL,Rocklin,Placer,Enr,36,20,16,
RONALD E MCNAIR HIGH SCHOOL53958,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,App,57,38,19,
RONALD E MCNAIR HIGH SCHOOL53958,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,Adm,46,32,14,
RONALD E MCNAIR HIGH SCHOOL53958,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,Enr,23,16,7,
ROSAMOND HIGH SCHOOL52684,ROSAMOND HIGH SCHOOL,Rosamond,Kern,App,6,,,
ROSAMOND HIGH SCHOOL52684,ROSAMOND HIGH SCHOOL,Rosamond,Kern,Adm,5,4,,
ROSELAND COLLEGIATE PREP54850,ROSELAND COLLEGIATE PREP,Santa Rosa,Sonoma,App,12,9,,
ROSELAND COLLEGIATE PREP54850,ROSELAND COLLEGIATE PREP,Santa Rosa,Sonoma,Adm,9,7,,
ROSELAND COLLEGIATE PREP54850,ROSELAND COLLEGIATE PREP,Santa Rosa,Sonoma,Enr,6,4,,
ROSELAND UNIVERSITY PREP54044,ROSELAND UNIVERSITY PREP,Santa Rosa,Sonoma,App,31,19,12,
ROSELAND UNIVERSITY PREP54044,ROSELAND UNIVERSITY PREP,Santa Rosa,Sonoma,Adm,24,14,10,
ROSELAND UNIVERSITY PREP54044,ROSELAND UNIVERSITY PREP,Santa Rosa,Sonoma,Enr,15,9,6,
ROSEMEAD HIGH SCHOOL52685,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,App,137,73,64,
ROSEMEAD HIGH SCHOOL52685,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,Adm,102,57,45,
ROSEMEAD HIGH SCHOOL52685,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,Enr,55,30,25,
ROSEMONT HIGH SCHOOL53927,ROSEMONT HIGH SCHOOL,Sacramento,Sacramento,App,55,32,23,
ROSEMONT HIGH SCHOOL53927,ROSEMONT HIGH SCHOOL,Sacramento,Sacramento,Adm,45,26,19,
ROSEMONT HIGH SCHOOL53927,ROSEMONT HIGH SCHOOL,Sacramento,Sacramento,Enr,18,12,6,
ROSEVILLE HIGH SCHOOL52690,ROSEVILLE HIGH SCHOOL,Roseville,Placer,App,74,39,32,
ROSEVILLE HIGH SCHOOL52690,ROSEVILLE HIGH SCHOOL,Roseville,Placer,Adm,59,31,27,
ROSEVILLE HIGH SCHOOL52690,ROSEVILLE HIGH SCHOOL,Roseville,Placer,Enr,21,13,8,
ROYAL HIGH SCHOOL53379,ROYAL HIGH SCHOOL,Simi Valley,Ventura,App,62,37,25,
ROYAL HIGH SCHOOL53379,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Adm,40,24,16,
ROYAL HIGH SCHOOL53379,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Enr,21,14,7,
RUBEN S AYALA HIGH SCHOOL50563,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,App,212,112,99,
RUBEN S AYALA HIGH SCHOOL50563,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,Adm,162,84,78,
RUBEN S AYALA HIGH SCHOOL50563,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,Enr,85,46,39,
RUBIDOUX HIGH SCHOOL52672,RUBIDOUX HIGH SCHOOL,Jurupa Valley,Riverside,App,92,64,27,
RUBIDOUX HIGH SCHOOL52672,RUBIDOUX HIGH SCHOOL,Jurupa Valley,Riverside,Adm,66,49,17,
RUBIDOUX HIGH SCHOOL52672,RUBIDOUX HIGH SCHOOL,Jurupa Valley,Riverside,Enr,38,26,12,
RUTH ASAWA SCHOOL OF THE ARTS53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,App,118,83,35,
RUTH ASAWA SCHOOL OF THE ARTS53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,Adm,92,68,24,
RUTH ASAWA SCHOOL OF THE ARTS53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,Enr,49,39,10,
SACRAMENTO HIGH SCHOOL52735,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App,72,53,19,
SACRAMENTO HIGH SCHOOL52735,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Adm,46,35,11,
SACRAMENTO HIGH SCHOOL52735,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Enr,21,16,5,
SADDLEBACK HIGH SCHOOL53242,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,App,62,44,18,
SADDLEBACK HIGH SCHOOL53242,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,Adm,32,22,10,
SADDLEBACK HIGH SCHOOL53242,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,Enr,9,6,3,
SAGE CREEK HIGH SCHOOL54709,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,App,121,61,60,
SAGE CREEK HIGH SCHOOL54709,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,Adm,88,46,42,
SAGE CREEK HIGH SCHOOL54709,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,Enr,49,28,21,
SAGE OAK CHARTER51664,SAGE OAK CHARTER,Redlands,San Bernardino,App,7,6,,
SAGE OAK CHARTER51664,SAGE OAK CHARTER,Redlands,San Bernardino,Adm,5,5,,
SAINT HELENA HIGH SCHOOL52740,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,App,25,18,7,
SAINT HELENA HIGH SCHOOL52740,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,Adm,16,13,3,
SAINT HELENA HIGH SCHOOL52740,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,Enr,8,7,,
SALINAS HIGH SCHOOL52755,SALINAS HIGH SCHOOL,Salinas,Monterey,App,87,53,34,
SALINAS HIGH SCHOOL52755,SALINAS HIGH SCHOOL,Salinas,Monterey,Adm,68,40,28,
SALINAS HIGH SCHOOL52755,SALINAS HIGH SCHOOL,Salinas,Monterey,Enr,30,18,12,
SAMUELI ACADEMY54751,SAMUELI ACADEMY,Santa Ana,Orange,App,35,16,19,
SAMUELI ACADEMY54751,SAMUELI ACADEMY,Santa Ana,Orange,Adm,28,12,16,
SAMUELI ACADEMY54751,SAMUELI ACADEMY,Santa Ana,Orange,Enr,10,3,7,
SAN BENITO HIGH SCHOOL51180,SAN BENITO HIGH SCHOOL,Hollister,San Benito,App,74,52,22,
SAN BENITO HIGH SCHOOL51180,SAN BENITO HIGH SCHOOL,Hollister,San Benito,Adm,45,31,14,
SAN BENITO HIGH SCHOOL51180,SAN BENITO HIGH SCHOOL,Hollister,San Benito,Enr,21,18,3,
SAN BERNARDINO HIGH SCHOOL52797,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,App,50,32,18,
SAN BERNARDINO HIGH SCHOOL52797,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,Adm,28,20,8,
SAN BERNARDINO HIGH SCHOOL52797,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,Enr,10,8,,
SAN CLEMENTE HIGH SCHOOL52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,App,182,101,81,
SAN CLEMENTE HIGH SCHOOL52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,Adm,119,70,49,
SAN CLEMENTE HIGH SCHOOL52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,Enr,55,29,26,
SAN DIEGO HIGH SCHOOL52885,SAN DIEGO HIGH SCHOOL,San Diego,San Diego,App,38,22,16,
SAN DIEGO HIGH SCHOOL52885,SAN DIEGO HIGH SCHOOL,San Diego,San Diego,Adm,15,9,6,
SAN DIEGO HIGH SCHOOL52885,SAN DIEGO HIGH SCHOOL,San Diego,San Diego,Enr,7,3,4,
SAN DIEGO HS BUSINESS/LEADERSHIP53209,SAN DIEGO HS BUSINESS/LEADERSHIP,San Diego,San Diego,App,22,8,14,
SAN DIEGO HS BUSINESS/LEADERSHIP53209,SAN DIEGO HS BUSINESS/LEADERSHIP,San Diego,San Diego,Adm,9,4,5,
SAN DIEGO INTL STUDIES53907,SAN DIEGO INTL STUDIES,San Diego,San Diego,App,126,81,45,
SAN DIEGO INTL STUDIES53907,SAN DIEGO INTL STUDIES,San Diego,San Diego,Adm,91,59,32,
SAN DIEGO INTL STUDIES53907,SAN DIEGO INTL STUDIES,San Diego,San Diego,Enr,44,32,12,
SAN DIEGO MET53909,SAN DIEGO MET,San Diego,San Diego,App,5,,,
SAN DIEGO MET53909,SAN DIEGO MET,San Diego,San Diego,Adm,3,3,,
SAN DIEGO SCHL CREATE/PERFORM52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,App,56,37,19,
SAN DIEGO SCHL CREATE/PERFORM52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,Adm,34,22,12,
SAN DIEGO SCHL CREATE/PERFORM52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,Enr,21,12,9,
SAN DIEGO SCIENCE & TECHNOLOGY53903,SAN DIEGO SCIENCE & TECHNOLOGY,San Diego,San Diego,App,53,36,17,
SAN DIEGO SCIENCE & TECHNOLOGY53903,SAN DIEGO SCIENCE & TECHNOLOGY,San Diego,San Diego,Adm,28,21,7,
SAN DIEGO SCIENCE & TECHNOLOGY53903,SAN DIEGO SCIENCE & TECHNOLOGY,San Diego,San Diego,Enr,14,13,,
SAN DIEGO WORKFORCE INNOVATION HS50448,SAN DIEGO WORKFORCE INNOVATION HS,National City,San Diego,App,5,,,
SAN DIEGUITO ACADEMY50865,SAN DIEGUITO ACADEMY,Encinitas,San Diego,App,193,109,84,
SAN DIEGUITO ACADEMY50865,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Adm,140,84,56,
SAN DIEGUITO ACADEMY50865,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Enr,69,38,31,
SAN DIMAS HIGH SCHOOL52894,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,App,65,37,28,
SAN DIMAS HIGH SCHOOL52894,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,Adm,46,29,17,
SAN DIMAS HIGH SCHOOL52894,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,Enr,21,13,8,
SAN FERNANDO HIGH SCHOOL52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,App,125,77,48,
SAN FERNANDO HIGH SCHOOL52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,Adm,86,54,32,
SAN FERNANDO HIGH SCHOOL52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,Enr,30,22,8,
SAN FRANCISCO INTERNATIONAL HS54515,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,App,16,9,7,
SAN FRANCISCO INTERNATIONAL HS54515,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,Adm,12,7,5,
SAN FRANCISCO INTERNATIONAL HS54515,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,Enr,4,,,
SAN GABRIEL HIGH SCHOOL53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,App,204,123,81,
SAN GABRIEL HIGH SCHOOL53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,Adm,174,106,68,
SAN GABRIEL HIGH SCHOOL53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,Enr,99,61,38,
SAN GORGONIO HIGH SCHOOL52798,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,App,65,39,26,
SAN GORGONIO HIGH SCHOOL52798,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,Adm,39,24,15,
SAN GORGONIO HIGH SCHOOL52798,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,Enr,16,8,8,
SAN JACINTO HIGH SCHOOL53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,App,96,53,42,
SAN JACINTO HIGH SCHOOL53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,Adm,60,35,25,
SAN JACINTO HIGH SCHOOL53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,Enr,32,19,13,
SAN JACINTO VALLEY ACADEMY54027,SAN JACINTO VALLEY ACADEMY,San Jacinto,Riverside,App,20,13,7,
SAN JACINTO VALLEY ACADEMY54027,SAN JACINTO VALLEY ACADEMY,San Jacinto,Riverside,Adm,16,10,6,
SAN JACINTO VALLEY ACADEMY54027,SAN JACINTO VALLEY ACADEMY,San Jacinto,Riverside,Enr,11,8,3,
SAN JOSE HIGH SCHOOL53098,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,App,43,25,18,
SAN JOSE HIGH SCHOOL53098,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,Adm,26,16,10,
SAN JOSE HIGH SCHOOL53098,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,Enr,14,8,6,
SAN JUAN HIGH SCHOOL50582,SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,App,19,13,6,
SAN JUAN HIGH SCHOOL50582,SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,Adm,14,9,5,
SAN JUAN HIGH SCHOOL50582,SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,Enr,5,4,,
SAN JUAN HILLS HIGH SCHOOL54181,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,App,144,81,63,
SAN JUAN HILLS HIGH SCHOOL54181,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,Adm,110,61,49,
SAN JUAN HILLS HIGH SCHOOL54181,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,Enr,51,32,19,
SAN LEANDRO HIGH SCHOOL53120,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,App,121,69,51,
SAN LEANDRO HIGH SCHOOL53120,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,Adm,81,46,34,
SAN LEANDRO HIGH SCHOOL53120,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,Enr,44,22,21,
SAN LORENZO HIGH SCHOOL53130,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,App,63,34,28,
SAN LORENZO HIGH SCHOOL53130,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,Adm,47,24,22,
SAN LORENZO HIGH SCHOOL53130,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,Enr,24,13,10,
SAN LORENZO VALLEY HIGH SCHOOL50927,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,App,38,18,20,
SAN LORENZO VALLEY HIGH SCHOOL50927,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,Adm,32,16,16,
SAN LORENZO VALLEY HIGH SCHOOL50927,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,Enr,15,8,7,
SAN LUIS OBISPO HIGH SCHOOL53145,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,App,118,68,49,
SAN LUIS OBISPO HIGH SCHOOL53145,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,Adm,84,50,33,
SAN LUIS OBISPO HIGH SCHOOL53145,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,Enr,39,28,11,
SAN MARCOS HIGH SCHOOL50883,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,App,230,126,102,
SAN MARCOS HIGH SCHOOL50883,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,Adm,147,81,65,
SAN MARCOS HIGH SCHOOL50883,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,Enr,83,46,37,
SAN MARCOS HIGH SCHOOL53272,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,App,137,80,56,
SAN MARCOS HIGH SCHOOL53272,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,Adm,84,49,34,
SAN MARCOS HIGH SCHOOL53272,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,Enr,36,22,14,
SAN MARIN HIGH SCHOOL52172,SAN MARIN HIGH SCHOOL,Novato,Marin,App,81,48,33,
SAN MARIN HIGH SCHOOL52172,SAN MARIN HIGH SCHOOL,Novato,Marin,Adm,59,30,29,
SAN MARIN HIGH SCHOOL52172,SAN MARIN HIGH SCHOOL,Novato,Marin,Enr,41,21,20,
SAN MARINO HIGH SCHOOL53158,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,App,154,73,81,
SAN MARINO HIGH SCHOOL53158,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Adm,120,57,63,
SAN MARINO HIGH SCHOOL53158,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Enr,52,23,29,
SAN MATEO HIGH SCHOOL53175,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,App,161,83,78,
SAN MATEO HIGH SCHOOL53175,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,Adm,129,65,64,
SAN MATEO HIGH SCHOOL53175,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,Enr,60,27,33,
SAN PASQUAL HIGH SCHOOL50884,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,App,103,55,48,
SAN PASQUAL HIGH SCHOOL50884,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,Adm,71,41,30,
SAN PASQUAL HIGH SCHOOL50884,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,Enr,29,18,11,
SAN PEDRO HIGH SCHOOL53195,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,App,93,60,33,
SAN PEDRO HIGH SCHOOL53195,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,Adm,63,38,25,
SAN PEDRO HIGH SCHOOL53195,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,Enr,37,21,16,
SAN RAFAEL HIGH SCHOOL53222,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,App,75,45,30,
SAN RAFAEL HIGH SCHOOL53222,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,Adm,59,35,24,
SAN RAFAEL HIGH SCHOOL53222,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,Enr,25,19,6,
SAN RAMON VALLEY HIGH SCHOOL50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,App,190,117,72,
SAN RAMON VALLEY HIGH SCHOOL50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Adm,122,76,45,
SAN RAMON VALLEY HIGH SCHOOL50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Enr,60,38,21,
SAN YSIDRO HIGH SCHOOL53628,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,App,105,66,39,
SAN YSIDRO HIGH SCHOOL53628,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,Adm,71,41,30,
SAN YSIDRO HIGH SCHOOL53628,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,Enr,30,18,12,
SANGER HIGH SCHOOL53065,SANGER HIGH SCHOOL,Sanger,Fresno,App,65,37,28,
SANGER HIGH SCHOOL53065,SANGER HIGH SCHOOL,Sanger,Fresno,Adm,51,27,24,
SANGER HIGH SCHOOL53065,SANGER HIGH SCHOOL,Sanger,Fresno,Enr,19,9,10,
SANTA ANA HIGH SCHOOL53235,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,App,157,98,59,
SANTA ANA HIGH SCHOOL53235,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,Adm,81,56,25,
SANTA ANA HIGH SCHOOL53235,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,Enr,25,18,7,
SANTA BARBARA SENIOR HIGH SCHO53275,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,App,165,91,74,
SANTA BARBARA SENIOR HIGH SCHO53275,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,Adm,102,62,40,
SANTA BARBARA SENIOR HIGH SCHO53275,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,Enr,37,24,13,
SANTA CLARA HIGH SCHOOL53280,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,App,135,67,68,
SANTA CLARA HIGH SCHOOL53280,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,Adm,96,50,46,
SANTA CLARA HIGH SCHOOL53280,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,Enr,57,25,32,
SANTA CLARITA VALLEY INTL CHARTER50514,SANTA CLARITA VALLEY INTL CHARTER,Castaic,Los Angeles,App,6,,5,
SANTA CLARITA VALLEY INTL CHARTER50514,SANTA CLARITA VALLEY INTL CHARTER,Castaic,Los Angeles,Adm,4,,4,
SANTA CRUZ ALTERNATIVE50446,SANTA CRUZ ALTERNATIVE,Santa Cruz,Santa Cruz,App,6,,,
SANTA CRUZ ALTERNATIVE50446,SANTA CRUZ ALTERNATIVE,Santa Cruz,Santa Cruz,Adm,4,3,,
SANTA CRUZ CNTY CYPRESS CRT HS53845,SANTA CRUZ CNTY CYPRESS CRT HS,Santa Cruz,Santa Cruz,App,5,,,
SANTA CRUZ CNTY CYPRESS CRT HS53845,SANTA CRUZ CNTY CYPRESS CRT HS,Santa Cruz,Santa Cruz,Adm,5,,4,
SANTA CRUZ HIGH SCHOOL53297,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,App,74,37,37,
SANTA CRUZ HIGH SCHOOL53297,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm,54,28,26,
SANTA CRUZ HIGH SCHOOL53297,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,Enr,21,12,9,
SANTA FE HIGH SCHOOL53300,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,App,148,91,57,
SANTA FE HIGH SCHOOL53300,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,Adm,101,69,32,
SANTA FE HIGH SCHOOL53300,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,Enr,39,28,11,
SANTA MARIA HIGH SCHOOL53305,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,App,116,77,39,
SANTA MARIA HIGH SCHOOL53305,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,Adm,75,46,29,
SANTA MARIA HIGH SCHOOL53305,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,Enr,25,15,10,
SANTA MONICA HIGH SCHOOL53320,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,App,330,179,151,
SANTA MONICA HIGH SCHOOL53320,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,Adm,259,149,110,
SANTA MONICA HIGH SCHOOL53320,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,Enr,132,78,54,
SANTA PAULA HIGH SCHOOL53325,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,App,109,64,45,
SANTA PAULA HIGH SCHOOL53325,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,Adm,77,43,34,
SANTA PAULA HIGH SCHOOL53325,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,Enr,19,9,10,
SANTA ROSA ACADEMY54106,SANTA ROSA ACADEMY,Menifee,Riverside,App,9,,5,
SANTA ROSA ACADEMY54106,SANTA ROSA ACADEMY,Menifee,Riverside,Adm,5,3,,
SANTA ROSA ACADEMY54106,SANTA ROSA ACADEMY,Menifee,Riverside,Enr,4,,,
SANTA ROSA HIGH SCHOOL53330,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,App,74,48,26,
SANTA ROSA HIGH SCHOOL53330,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,Adm,50,34,16,
